speech_id,file,year,sentence,negative,neutral,positive,compound score
1335,1990-01-01_1335,1990,Let us accept there will be violence from the rightwing and their black surrogates but with that will be a pity but compared with the violence that will erupt if elections are Postponed that will be small.,0.287,0.674,0.039,-0.9081
1335,1990-01-01_1335,1990,Our country is in deep recession and with all the related socio economic problems we have become the most violence society through the world today.,0.31,0.69,0.0,-0.8718
1335,1990-01-01_1335,1990,Even though we understand why our young People are sometimes getting involved in violence because they have lost their families through violence.,0.356,0.644,0.0,-0.8885
1335,1990-01-01_1335,1990,But Mr De Klerk can stop this violence if he wants to but because it is taking Place among black people and the Nationalist Party has never cared about the lives of black people so we cannot expect them to start now.,0.233,0.702,0.066,-0.8768
1335,1990-01-01_1335,1990,But we can win this election without violence.,0.0,0.384,0.616,0.892
1336,1990-01-01_1336,1990,The best way to address violence is to ensure job opportunities and a better quality of life.,0.15,0.401,0.449,0.802
1336,1990-01-01_1336,1990,Whenever white people die in the violence they take every possible step to find the perpetrators if the crime.,0.474,0.526,0.0,-0.926
1336,1990-01-01_1336,1990,However when black people die there is an appallingly inadequate response.,0.545,0.455,0.0,-0.8625
1336,1990-01-01_1336,1990,"We have committed ourselves to the process of peaceful transformation of our country to ensure democracy, freedom, prosperity and an economy that can grow to ensure all our people jobs, and security.",0.0,0.554,0.446,0.959
1336,1990-01-01_1336,1990,"The ANC does not envisage retrenchments in the police force, but rather an upgrading and retraining of the entire force to ensure the security and protection of all South Africans.",0.0,0.75,0.25,0.8402
1336,1990-01-01_1336,1990,"The Freedom Charter, adopted in 1955, contains our fundamental principles that include freedom of assembly, worship, and equality before the law irrespective of race, colour or creed.",0.0,0.694,0.306,0.891
1336,1990-01-01_1336,1990,"But in the interests of reconciliation, peace and stability the ANC has proposed proportional representation even at Cabinet level, which will provide a role for all parties with more than 5% of the vote.",0.0,0.735,0.265,0.8957
1336,1990-01-01_1336,1990,"The violence raging today has its roots in this policy, and has itself spawned other manifestations that are a result of fear and intolerance.",0.349,0.651,0.0,-0.8934
1336,1990-01-01_1336,1990,"We have proposed bringing all armies under multi party control and the urgent creation of a national peace keeping force, We need a police force based on community policing be established to ensure its legitimacy.",0.0,0.688,0.312,0.8934
1337,1990-01-01_1337,1990,I understand that they have received good reports and are enjoying school and the many friends they have made.,0.0,0.615,0.385,0.8555
1337,1990-01-01_1337,1990,"The majority of people look forward with hope and determination to secure for themselves and their children, a country where all peoples live in harmony.",0.0,0.651,0.349,0.8658
1358,1990-01-01_1358,1990,"Chairperson Friends and Compatriots,  I wish firstly to express my profound and heartfelt appreciation to the President’s 100 Club for the tremendous work they are doing towards advancing affirmative action which is positively biased in favour of women.",0.04,0.547,0.413,0.9628
1358,1990-01-01_1358,1990,"Our organisation is addressing this question very seriously and with the intention of instituting political guarantees which will not only encourage women to participate more fully, but will ensure that traditional and cultural norms do not hinder the right of women to be productive in shaping this country into the powerful force it will be once there is a truly democratic, non racial, non sexist and united South Africa.",0.042,0.771,0.187,0.9287
1358,1990-01-01_1358,1990,CODESA has been for us an embodiment of the commitment that the political parties in this country have towards shaping a democratic society at the same time the progress we have made in CODESA thus far is a clear indication that the gap between black and white people in this country is narrowing.,0.0,0.815,0.185,0.8658
1358,1990-01-01_1358,1990,We must move as quickly and as painlessly as possible towards the goal of a country that is free and at peace with itself and its neighbours.,0.0,0.721,0.279,0.836
1358,1990-01-01_1358,1990,"All persons should have the right to freedom of speech and assembly all persons should enjoy the right to life, unfettered by impositions from either the secular or clerical authorities.",0.0,0.791,0.209,0.8126
1358,1990-01-01_1358,1990,We cannot look for any more cryptic words and sentences to reduce a horrific reality to black on black violence.,0.331,0.623,0.047,-0.8519
1358,1990-01-01_1358,1990,Food prices will no doubt spiral to unaffordable heights and the result will be the death of the poorest people in this country.,0.389,0.611,0.0,-0.9022
1358,1990-01-01_1358,1990,"We have an education system which is chaotic and still uneven in its implementation, we have an unemployment rate which is causing crime to spiral.",0.304,0.696,0.0,-0.8625
16,1990-02-11_16,1990,"Friends, comrades, and fellow South Africans, I greet you all in the name of peace, democracy, and freedom for all.",0.0,0.534,0.466,0.9201
16,1990-02-11_16,1990,On this day of my release I extend my sincere and warmest gratitude to the millions of my compatriots and those in every corner of the globe who have campaigned tirelessly for my release.,0.0,0.736,0.264,0.8555
16,1990-02-11_16,1990,It has fulfilled our every expectation in its role as leader of the great march to freedom.,0.0,0.558,0.442,0.9022
16,1990-02-11_16,1990,"The memory of great communists like Moses Kotane, Yusuf Dadoo, Bram Fischer, and Moses Mabhida will be cherished for generations to come.",0.0,0.657,0.343,0.872
16,1990-02-11_16,1990,"Many among you continue to walk in the footsteps of great heroes, like Hintsa and Sekhukune.",0.0,0.568,0.432,0.872
16,1990-02-11_16,1990,"Our economy, our economy lies in ruins and our people are embroiled in political strife.",0.493,0.507,0.0,-0.8658
16,1990-02-11_16,1990,Universal suffrage on a common voters’ role in united democratic and non racial South Africa is the only way to peace and racial harmony.,0.0,0.69,0.31,0.8402
16,1990-02-11_16,1990,I have cherished the ideal of a democratic and free society in which all persons live together in harmony and with equal opportunities.,0.0,0.511,0.489,0.936
16,1990-02-11_16,1990,"I greet you all in the name of peace, democracy and freedom for all.",0.0,0.5,0.5,0.875
16,1990-02-11_16,1990,"On this day of my release, I extend my sincere and warmest gratitude to the millions of my compatriots and those in every corner of the globe who have campaigned tirelessly for my release.",0.0,0.736,0.264,0.8555
16,1990-02-11_16,1990,It has fulfilled our every expectation in its role as leader of the great march to freedom.,0.0,0.558,0.442,0.9022
16,1990-02-11_16,1990,"The memory of great communists like Moses Kotane, Yusuf Dadoo, Bram Fischer and Moses Mabhida will be cherished for generations to come.",0.0,0.657,0.343,0.872
16,1990-02-11_16,1990,I greet the traditional leaders of our country   many of you continue to walk in the footsteps of great heroes like Hintsa and Sekhukune.,0.0,0.609,0.391,0.9042
16,1990-02-11_16,1990,Our economy lies in ruins and our people are embroiled in political strife.,0.543,0.457,0.0,-0.8658
16,1990-02-11_16,1990,Universal suffrage on a common voters` role in a united democratic and non racial South Africa is the only way to peace and racial harmony.,0.0,0.69,0.31,0.8402
16,1990-02-11_16,1990,I have cherished the ideal of a democratic and free society in which all persons live together in harmony and with equal opportunities.,0.0,0.511,0.489,0.936
17,1990-02-13_17,1990,"And I have not the slightest doubt that you are capable of behaving like people who are ready to make your contribution to the solution of the problems that are facing us, and also to address the greater question of the new society we want to establish.",0.048,0.672,0.28,0.8782
17,1990-02-13_17,1990,"Comrades, Friends and the people of Soweto at large, I greet you in the name of the heroic struggle of our people to establish justice and freedom for all in our country.",0.052,0.569,0.378,0.936
17,1990-02-13_17,1990,You have established your right to self determination and your victory is our victory.,0.0,0.558,0.442,0.8271
17,1990-02-13_17,1990,"The housing shortage, the schools crisis, unemployment and the crime rate still remain.",0.581,0.419,0.0,-0.91
17,1990-02-13_17,1990,Although I understand the deprivations our people suffer I must make it clear that the level of crime in our township is unhealthy and must be eliminated as a matter of urgency.,0.331,0.576,0.093,-0.8885
17,1990-02-13_17,1990,The education crisis in black schools is a political crisis.,0.539,0.461,0.0,-0.8481
17,1990-02-13_17,1990,"The hijacking and setting alight of vehicles, and the harassment of innocent people are criminal acts that have no place in our struggle.",0.358,0.566,0.075,-0.8402
17,1990-02-13_17,1990,I call in the strongest possible way for us to act with the dignity and discipline that our just struggle for freedom deserves.,0.076,0.598,0.326,0.8176
17,1990-02-13_17,1990,Our victories must be celebrated in peace and joy.,0.0,0.353,0.647,0.9001
17,1990-02-13_17,1990,"I call on the leadership of the UDF, COSATU and Inkatha to take decisive steps to revive the peace initiative and end the scourge on our proud history.",0.071,0.621,0.308,0.8126
17,1990-02-13_17,1990,We are disturbed that attempts are being made to disrupt the unity of the oppressed by stirring tensions between African and Indian communities in Natal.,0.276,0.724,0.0,-0.8126
17,1990-02-13_17,1990,Let us build on the proud tradition of unity in action as embodied in the Dadoo Xuma Naicker Pact which was fully endorsed by our great hero Chief Luthuli.,0.0,0.656,0.344,0.92
17,1990-02-13_17,1990,We note with appreciation that there are certain areas where policemen are acting with restraint and fulfilling the real role of protecting all our people irrespective of their race.,0.0,0.716,0.284,0.836
17,1990-02-13_17,1990,We believe that apartheid has created a heinous system of exploitation in which a racist minority monopolises economy   economic wealth while the vast majority of oppressed black people are condemned to poverty.,0.38,0.505,0.114,-0.9201
17,1990-02-13_17,1990,They cannot be excluded from sharing this wealth.,0.0,0.368,0.632,0.8218
17,1990-02-13_17,1990,We are marching to a new future based on strong foundations of respect for each other achieved through bona fide negotiations.,0.0,0.661,0.339,0.8271
17,1990-02-13_17,1990,"It is my intention, subject to what the National Reception Committee may decide, to visit our headquarters in Lusaka to go and thank personally those remarkable men and women who have put our organisation in an unprecedented position to win the new South Africa that we are fighting for.",0.044,0.784,0.172,0.8126
17,1990-02-13_17,1990,And we sincerely hope that there are men amongst the government who will respond constructively to the demand that those men should be set free.,0.047,0.66,0.292,0.8316
18,1990-02-13_18,1990,"If the Government gives us the opportunity, if they normalise the situation, we are ready to make a positive contribution towards the peaceful settlement of the problems of this country.",0.07,0.619,0.312,0.8555
18,1990-02-13_18,1990,But I am confident that if Mr. de Klerk is able to carry the National Party with him in the new line that he has taken that normalise the situation as soon as possible.,0.0,0.798,0.202,0.8338
18,1990-02-13_18,1990,"It may not be as big and may not command as much resources as we command, but he has a following and it seems to me correct to try and settle problems in which he is involved amicably, and I wrote to him because I did not think it was correct that Africans, blacks, should be killing one another, and that situation we must try and solve.",0.132,0.837,0.03,-0.8573
19,1990-02-15_19,1990,"As I have pointed out before, a statement I want to repeat again: There is not a single political organisation in this country, inside and outside Parliament, which can ever compare with the ANC in its total commitment to peace, to peaceful change.",0.0,0.768,0.232,0.8625
19,1990-02-15_19,1990,"The armed struggle to which we have resorted, the sanctions, are purely defensive against the violence of apartheid.",0.366,0.576,0.057,-0.818
19,1990-02-15_19,1990,"And, I feel that that fear is genuine; it will be wrong, but it is genuine; and the ANC must address that fear.",0.308,0.692,0.0,-0.8151
19,1990-02-15_19,1990,"Mandela: Well, I have no doubt, personally, that if we agreed that the government should meet all the preconditions, and the ANC should simultaneously issue a statement committing itself to peace, I think that would be tremendous progress.",0.101,0.581,0.318,0.8442
1520,1990-02-15_1520,1990,Therefore I am very grateful that I've had this opportunity of talking directly to you and complementing you for your marvellous stand.,0.0,0.633,0.367,0.8871
20,1990-02-25_20,1990,UNITY IS THE PILLAR AND FOUNDATION OF OUR STRUGGLE TO END THE MISERY WHICH IS CAUSED BY THE OPPRESSION WHICH IS OUR GREATEST ENEMY.,0.35,0.532,0.118,-0.8074
20,1990-02-25_20,1990,THIS REPRESSION AND THE VIOLENCE IT CREATES CANNOT BE ENDED IF WE FIGHT AND ATTACK EACH OTHER.,0.468,0.453,0.079,-0.8834
20,1990-02-25_20,1990,The victory of the army of King Cetshwayo kaMpande at the Battle of Isandlwana in 1879 has been an inspiration for those of us engaged in the struggle for justice and freedom in South Africa.,0.099,0.565,0.337,0.9153
20,1990-02-25_20,1990,"At Isandlwana, disciplined Zulu regiments, armed only with shields and spears, but filled with courage and determination, thrust back the guns and cannon of the British imperialists.",0.0,0.761,0.239,0.8338
20,1990-02-25_20,1990,"The Zulu people, led by Chief Bambatha, refused to bow their proud heads and a powerful spirit of resistance developed, which, like the battle of Isandlwana, inspired generations of South Africans.",0.117,0.56,0.324,0.8176
20,1990-02-25_20,1990,"And we are very proud that from the ranks of the Zulu people have emerged outstanding cadres of the ANC and national leaders like Dube, Seme, Luthuli.",0.0,0.708,0.292,0.8718
20,1990-02-25_20,1990,"We remember another son of Natal, the young and talented Communist Party organiser, Johannes Nkosi, who, with three others, was brutally murdered in 1930, when he led a march into Durban to protest against the hated pass laws.",0.283,0.601,0.116,-0.8625
20,1990-02-25_20,1990,"IN 1906, AT THE TIME WHEN BAMBATHA LED SECTIONS OF AFRICANS IN A WAR TO DESTORY THE POLLTAX, OUR BROTHERS WHO ORIGINATED IN INDIA, LED BY MAHATMA GANDHI, FOUGHT AGAINST THE OPPRESSION OF THE BRITISH GOVERNMENT.",0.263,0.737,0.0,-0.9081
20,1990-02-25_20,1990,"THESE ACTIONS SHOW THE OPPRESSED OF SOUTH AFRICA WAGING A STRUGGLE TO END EXPLOITATION AND OPPRESSION, MOUNTING AN IMPORTANT CHA;LLENGE TO THRE REPRESSIVE BRITISH RULE.",0.342,0.601,0.057,-0.8402
20,1990-02-25_20,1990,Brother is fighting brother in wars of vengeance and retaliation.,0.565,0.435,0.0,-0.8442
20,1990-02-25_20,1990,"We can stop them, and the descent into lawlessness and violence only by ceasing our feuds.",0.483,0.517,0.0,-0.8807
20,1990-02-25_20,1990,It is my earnest wish that the meeting will establish a basis on which we can build a real peace.,0.0,0.612,0.388,0.8591
20,1990-02-25_20,1990,"Repeating the call made by Comrade Walter Sisulu at the Conference for a Democratic Future, we extend the hand of peace to Inkatha and hope that it might one day be possible for us to share a platform with its leader, Chief Mangosuthu Gatsha Buthelezi.",0.0,0.738,0.262,0.91
20,1990-02-25_20,1990,We commend the actions of those who have involved themselves actively in the search for peace in Natal.,0.0,0.633,0.367,0.8271
20,1990-02-25_20,1990,It is the creation of a healthy and vibrant society.,0.0,0.423,0.577,0.802
20,1990-02-25_20,1990,"THE YOUTH MUST BE LIKE WARRIORS WHO FOUGHT UNDER SHAKA, THE SON OF SENZANGAKHONA,FIGHTING WITH GREAT BRAVERY AND SKILL.",0.085,0.554,0.362,0.8176
20,1990-02-25_20,1990,"If they do not, we will lose the ground which we have gained at such great cost.",0.0,0.61,0.39,0.8384
20,1990-02-25_20,1990,"But both sides share a common enemy: the enemy is that of inadequate housing, forced removals, lack of resources as basic as that of water, and rising unemployment.",0.511,0.429,0.06,-0.9721
20,1990-02-25_20,1990,"The Freedom Charter asserts that there should be houses, security and comfort for all.",0.0,0.547,0.453,0.8442
20,1990-02-25_20,1990,"THE SHORTAGE OF HOUSING, WATER AND WORK OPPORTUNITIES, THE FORCED REMOVAL OF PEOPLE AND THE DESTRUCTION OF THEIR HOUSES: THESE ARE OUR PROBLEMS.",0.356,0.562,0.081,-0.8316
20,1990-02-25_20,1990,"ALL WOMEN KNOW OF MASS POVERTY AND HOMELESSNESS, OF CHILDREN DYING FROM DISEASES CAUSED BY HUNGER, POVERTLY AND REPRESSION.",0.516,0.484,0.0,-0.9313
20,1990-02-25_20,1990,"WE MUST THEREFORE END THE STRIFE AND THE FIGHTING AND THE MISUNDERSTANDING IN THE COMMUNITY SO THAT DEFEAT OUR COMMON ENEMY, THE APRTHEID REGIME.",0.434,0.566,0.0,-0.9271
20,1990-02-25_20,1990,"Join forces, Indians, Coloureds, Africans and freedom loving Whites, to give apartheid its final blow.",0.0,0.538,0.462,0.8834
20,1990-02-25_20,1990,"Since my release, I have become more convinced than ever that the real makers of history are the ordinary men and women of our country; their participation in every decision about the future is the only guarantee of true democracy and freedom.",0.0,0.755,0.245,0.8999
20,1990-02-25_20,1990,"It is only the united action of you, the people, that will ensure that freedom is finally achieved.",0.0,0.541,0.459,0.8979
21,1990-02-25_21,1990,"My dear compatriots, I greet you in the name of our glorious movement, the African National Congress.",0.0,0.588,0.412,0.8442
21,1990-02-25_21,1990,Let me express my pleasure and appreciation at the warm welcome you have given us.,0.0,0.48,0.52,0.8979
21,1990-02-25_21,1990,Your great numbers here are a clear indication that the ANC is alive and well here in the Free State.,0.0,0.488,0.512,0.9287
21,1990-02-25_21,1990,"We proudly affirm that almost 80 years after its formation, the ANC remains firmly committed to the central vision of its founders; indeed we have extended the boundaries of their vision, embracing within our ranks Africans, Indians, Coloureds and Whites to become an organisation that is truly national.",0.0,0.773,0.227,0.891
21,1990-02-25_21,1990,"We have been unrivalled in our commitment to peace, justice and equality for all.",0.0,0.537,0.463,0.8591
21,1990-02-25_21,1990,We praise the Organisation of African Unity for the steadfast support which they have given us in making known to the world the illegitimacy of the apartheid government.,0.0,0.751,0.249,0.8074
21,1990-02-25_21,1990,"Yet we have never faltered in our quest to create a South Africa where freedom, peace, justice and equality prevail.",0.0,0.464,0.536,0.9451
21,1990-02-25_21,1990,We call on all other peace loving Afrikaners to join our ranks.,0.0,0.484,0.516,0.8625
21,1990-02-25_21,1990,Let the proud spirit that moved you to name this area the Free State in 1854 now guide you in the pursuit of a still greater freedom.,0.0,0.587,0.413,0.93
21,1990-02-25_21,1990,More refugees have died attempting to cross the fence of death separating South Africa and Mozambique than died crossing the Berlin Wall.,0.38,0.62,0.0,-0.9123
21,1990-02-25_21,1990,Through negotiations we hope to demonstrate to all parties concerned the moral superiority of our cause and the justness of our demands.,0.0,0.557,0.443,0.91
21,1990-02-25_21,1990,"Where there is true peace, everyone is a winner.",0.0,0.331,0.669,0.8779
21,1990-02-25_21,1990,The ANC is committed to the process of achieving peace as set out in the Harare Declaration and which is supported by the international community.,0.0,0.673,0.327,0.8481
21,1990-02-25_21,1990,"In prison we were deeply moved by the plight of the 500,000 people, discarded, displaced, and dumped on open ground without shelter at Onverwacht, later called Botshabelo.",0.259,0.741,0.0,-0.8126
21,1990-02-25_21,1990,But the people of Botshabelo still seek an end to their poverty and distress.,0.43,0.57,0.0,-0.8765
21,1990-02-25_21,1990,The country recoils in horror at the repeated reports of farmworkers being beaten to death by racist farmers.,0.507,0.493,0.0,-0.9371
21,1990-02-25_21,1990,"But, we praise those judges and magistrates who have defended the integrity and independence of the courts and whose enlightened judgements are beacons of hope for the future.",0.0,0.593,0.407,0.9549
21,1990-02-25_21,1990,"We note with appreciation that there are certain areas where policemen are acting with restraint and fulfilling the real role of protecting all our people, irrespective of their race.",0.0,0.716,0.284,0.836
21,1990-02-25_21,1990,It is in the interest of the municipal authorities of the Orange Free State to contribute towards the creation of a conflict free South Africa.,0.07,0.576,0.355,0.8555
1117,1990-02-25_1117,1990,The victory of the army of King Cetshwayo kaMpande at the Battle of Isandiwana in 1879 has been an inspiration for those of us engaged in the struggle for justice and freedom in South Africa.,0.099,0.565,0.337,0.9153
1117,1990-02-25_1117,1990,"At Isandiwana, disciplined Zulu regiments, armed only with shields and spears, but filled with courage and determination, thrust back the guns and cannons of the British imperialists.",0.0,0.761,0.239,0.8338
1117,1990-02-25_1117,1990,"Refused to bow their proud heads and a powerful spirit of resistance developed, which, like the battle of Isandiwana, Inspired generations of South Africans.",0.141,0.469,0.39,0.8176
1117,1990-02-25_1117,1990,"And we are very proud that from the ranks of the Zulu people have emerged outstanding cadres of the ANC and national leaders like Dube, Same, and Luthuli.",0.0,0.716,0.284,0.8718
1117,1990-02-25_1117,1990,"We remember another son of Natal, the young and talented Communist Party organiser, Johannes Nkosl, who, with three others, was brutally murdered in 1930, when he led a march Into Durban to protest the hated pass laws.",0.289,0.593,0.119,-0.8625
1117,1990-02-25_1117,1990,Brother is fighting brother In wars of vengeance and retaliation.,0.565,0.435,0.0,-0.8442
1117,1990-02-25_1117,1990,"We can slop them, and the descent into lawlessness and violence only by ceasing our feuds.",0.409,0.591,0.0,-0.8402
1117,1990-02-25_1117,1990,It is my earnest wish that the meeting will establish a basis on which we can build a real peace.,0.0,0.612,0.388,0.8591
1117,1990-02-25_1117,1990,"Repeating the call made by Comrade Walter Sisulu at the Conference for a Democratic Future, we extend the hand of peace to Inkatha and hope that it might one day be possible for us to share a platform with its leader, Chief Mangosuthu Geisha Buthelezi.",0.0,0.738,0.262,0.91
1117,1990-02-25_1117,1990,"We recognise the right of all organisations which are not racist to participate in political life, We commend the actions of those who have involved themselves actively in the search for peace in Natal.",0.0,0.716,0.284,0.8983
1117,1990-02-25_1117,1990,It is the creation of a healthy and vibrant society.,0.0,0.423,0.577,0.802
1117,1990-02-25_1117,1990,"If they do not, we will lose the ground which we have gained at such great cost.",0.0,0.61,0.39,0.8384
1117,1990-02-25_1117,1990,"The enemy is that of inadequate housing, forced removals, lack* of resources, as basic as that of water, and rising unemployment.",0.416,0.584,0.0,-0.9022
1117,1990-02-25_1117,1990,"The Freedom Charter asserts that there should be houses, security and comfort for alt.",0.0,0.547,0.453,0.8442
1117,1990-02-25_1117,1990,"Africans and freedom loving whites, to give apartheid Its final blow.",0.0,0.526,0.474,0.8442
1117,1990-02-25_1117,1990,"Since my release, I have become more convinced than ever that the real makers of history are the ordinary men and women of our country, their participation in every decision about the future is the only guarantee of true democracy and freedom.",0.0,0.755,0.245,0.8999
1117,1990-02-25_1117,1990,"Nor should our reliance be placed on the abilities of the statesmen amongst us and our political leaders to negotiate an acceptable settlement, It is only the united action of you, the people, that will ensure that freedom Is finally achieved.",0.0,0.651,0.349,0.9451
22,1990-02-26_22,1990,"But from the point of view of the country as a whole, I am surprised by the extent to which a substantial number of whites have now accepted that a solution for this country lies in discussions with the , and their readiness to accept a nonracial South Africa.",0.066,0.623,0.311,0.8957
23,1990-03-01_23,1990,What we want is an equitable distribution of the wealth of the country and nationalisation must just be understood to be one strategy in that grand aim….,0.0,0.697,0.303,0.8402
23,1990-03-01_23,1990,But we respect the alliance between the ANC and the party.,0.0,0.539,0.461,0.8271
1118,1990-03-02_1118,1990,These are the comrades I am happy to see because when I see them I am reminded of the fondest memories and the happiest moments of my life.,0.0,0.744,0.256,0.836
1118,1990-03-02_1118,1990,"Yet we have never faltered in our quest to create a South Africa where freedom, peace, justice and equality prevail.",0.0,0.464,0.536,0.9451
1118,1990-03-02_1118,1990,This is a man who has helped to place this organisation in an invincible position to win the freedom for which our forefathers and ourselves have fought so much and for which we have sacrificed so greatly.,0.049,0.66,0.291,0.9081
1118,1990-03-02_1118,1990,But the fact of that alliance has made it so easy for us to get the maximum support from the socialist countries.,0.0,0.698,0.302,0.8645
1118,1990-03-02_1118,1990,"There are many political prisoners who still remain in prison, and it is our duty, you, my comrades here, and I, to pile on pressure and not to rest because as long as there is a single political prisoner in prison we are not able to get a proper mandate from our own people.",0.249,0.751,0.0,-0.9393
1118,1990-03-02_1118,1990,"We hope that you who have suffered so much, who have lived away from your beloved country, we are hoping for a day when we will succeed in getting you back to South Africa.",0.074,0.645,0.281,0.8402
1118,1990-03-02_1118,1990,"You discuss honestly and openly, but always with the knowledge that the man with whom you are discussing is your comrade, who is prepared to stand next to you and to defend you against danger to the death.",0.206,0.704,0.09,-0.8225
1118,1990-03-02_1118,1990,"It is only when there is peace, when there is relaxation, that men of ability will come to the top and lead us towards our salvation.",0.0,0.667,0.333,0.875
24,1990-03-13_24,1990,"It is a matter of the greatest joy to me that I have, at last, arrived in Sweden.",0.0,0.588,0.412,0.8442
24,1990-03-13_24,1990,We believe that the people of this country share this glorious vision as well.,0.0,0.469,0.531,0.8834
24,1990-03-13_24,1990,"We would like to take this opportunity to salute this outstanding democratic institution, the Swedish Parliament, which has stood in the front ranks of the international forces that have fought against the apartheid system.",0.054,0.701,0.245,0.8481
24,1990-03-13_24,1990,But clearly the racist tyranny is on its way out.,0.493,0.337,0.171,-0.8271
24,1990-03-13_24,1990,"We have to contribute to the fullness of this historic success by making certain we end apartheid in our own country, create the conditions for peace to rule supreme throughout our region and enable the peoples of southern Africa as a whole to rebuild their countries when that day comes.",0.0,0.746,0.254,0.9325
24,1990-03-13_24,1990,It will be with special warmth that the millions of our people will receive the Swedish participants at our victory celebrations.,0.0,0.578,0.422,0.9081
24,1990-03-13_24,1990,We thank you and thank the millions you represent for making it possible for us to say unashamedly that we have a true friend whose name is SWEDEN.,0.0,0.676,0.324,0.875
25,1990-03-13_25,1990,"Your Grace, Archbishop Bertil Werkstrim,   Bishops, Astors and Members of the Church of Sweden,   Dear Friends:   It is an immeasurable feeling of upliftment that we stand in this great place of worship as participants in this service of thanks giving.",0.0,0.589,0.411,0.9656
25,1990-03-13_25,1990,"As no ""Man is an Island"", so too are we not men of stone who are not moved by the noble passions of love, friendship and human compassion.",0.054,0.543,0.402,0.9337
25,1990-03-13_25,1990,"We saw that no prison walls or guard dogs or even the cold seas that are like deadly moat surrounding Robben Island prison, could ever succeed to frustrate the desires of all humanity.",0.34,0.542,0.119,-0.891
25,1990-03-13_25,1990,"Your grace, we are pleased to be here today because this gives us the rare opportunity to extend our profound gratitude to the church of Sweden itself.",0.0,0.62,0.38,0.91
25,1990-03-13_25,1990,"Conscious of the dictates of their faith to take sides with the hungry, the poor and the oppressed, they spread the word about the apartheid evil.",0.299,0.621,0.079,-0.8316
25,1990-03-13_25,1990,The example you gave has served as an inspiration to people of faith in our own country as well.,0.0,0.658,0.342,0.8074
25,1990-03-13_25,1990,"We are enormously strengthened by the fact that the international ecumenical movement, represented by such bodies as the word council of churches, the Lutheran word federation and the word alliance of reformed churches, is, like those early Swedish missionaries, so firmly engaged in the common struggle to secure justice and peace for our people and the peoples of Southern Africa as a whole.",0.031,0.732,0.238,0.939
25,1990-03-13_25,1990,"For now, we would like you to know how happy we are to be with you and how privileged we feel to share this moment with people who are to us true brothers and sisters.",0.0,0.68,0.32,0.9201
1490,1990-03-16_1490,1990,Mr Prime Minister   Members of the Swedish Government   Distinguished guests and   The good people of Sweden   I greet you in the name of all the pro democracy forces of South Africa.,0.0,0.767,0.233,0.802
1490,1990-03-16_1490,1990,A man whom we consider to be a true freedom fighter.,0.0,0.411,0.589,0.8225
1490,1990-03-16_1490,1990,"They continue to suffer economic hardship, death and destruction.",0.728,0.272,0.0,-0.9246
1490,1990-03-16_1490,1990,We insist that all political prisoners be released  we insist that the state of emergency and other repressive legislation be suspended.,0.401,0.599,0.0,-0.886
1490,1990-03-16_1490,1990,"They all dream of decent housing, jobs for all, a living wage, relevant education, peace the opportunity to appreciate nature, an end to racial and sexual discrimination, and the opportunity to develop their creative potentialities.",0.0,0.578,0.422,0.9565
1490,1990-03-16_1490,1990,It is because of the concerns of millions of ordinary people here in Europe and elsewhere that the threat of a nuclear war is beginning to recede.,0.233,0.767,0.0,-0.8074
1490,1990-03-16_1490,1990,"In conclusion, we wish to thank the people of Sweden and all other Nordic countries for the steadfast support you have given us over the years.",0.0,0.69,0.31,0.836
1490,1990-03-16_1490,1990,"We hope that in the future, this friendship would contribute to once again linking Europe to Africa  but this time Europeans will go to Africa as friends an not as colonial masters.",0.0,0.778,0.222,0.8067
1120,1990-04-01_1120,1990,We salute the many heroes and heroines who have sacrificed so much and laid down their lives for freedom.,0.0,0.54,0.46,0.9153
1120,1990-04-01_1120,1990,"In the darkness of apartheid prisons, we found strength, comfort and hope in your dedication to freedom, peace and justice.",0.124,0.331,0.544,0.9451
1120,1990-04-01_1120,1990,"State violence continues against our people in many parts of the country: in Sebokeng, Venda, Ikageng where seven activists have been brutally murdered by apartheid forces.",0.352,0.648,0.0,-0.926
1120,1990-04-01_1120,1990,What we need to do now is to translate this popular support into strong organization at all levels as part and parcel of the democratic forces and to ensure disciplined struggle on the ground.,0.053,0.672,0.275,0.8608
26,1990-04-13_26,1990,"The sacrifices you have made, and will still be called upon to make, cannot but evoke our greatest admiration for your courage and determination.",0.0,0.485,0.515,0.9688
26,1990-04-13_26,1990,"This requires of you political maturity, strong and soundly democratic organisations, smooth running of all your activities, and united, determined action for the victory of the national, democratic struggle.",0.061,0.635,0.304,0.8481
26,1990-04-13_26,1990,"Any form of violence, any form of coercion, any form of harassment is against the policy of the ANC….",0.387,0.613,0.0,-0.8779
26,1990-04-13_26,1990,"As far as we are concerned, the government is doing very little to rein in its wild police force, which has been trained to look at every grievance and demand by blacks as a declaration of war.",0.205,0.795,0.0,-0.8176
27,1990-04-16_27,1990,"Master of Ceremonies,   Distinguished artists,   Members of the International Reception Committee,   Dear friends here and elsewhere in the world:   Our first simple and happy task is to say thank you.",0.0,0.627,0.373,0.9313
27,1990-04-16_27,1990,"I would like to take advantage of this occasion to extend our special thanks to the artistes of the world who have, for many years, lent their talents to the common effort to end the apartheid system.",0.0,0.67,0.33,0.9153
