speech_id,file,year,sentence,negative,positive,sum positive/negative
1335,1990-01-01_1335,1990,But we have a duty to our youth who do not tarnish the image of the ANC they are in fact the face of the ANC.,0.0,0.1,0.1
1335,1990-01-01_1335,1990,We must all unite and build a new nation together.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,1.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,We will need to look at immigration legislation that will in future prevent foreign nationals from being recruited to take jobs S.A.,0.0,0.05,0.05
1336,1990-01-01_1336,1990,"Many have made an important contribution to the economy of South Africa, and have made it their home.",0.0,0.096,0.096
1336,1990-01-01_1336,1990,2.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,I am a member of the Methodist church.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"As far my personal salvation is concerned, I believe it is a highly personal matter which I would prefer not to discuss in the media.",0.0,0.062,0.062
1336,1990-01-01_1336,1990,3.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,4.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,It is impossible to say exactly at this stage what proportion of the civil servants should be retained.,0.0,0.061,0.061
1336,1990-01-01_1336,1990,South Africa needs the skills of many of the current civil servants.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,5.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,We need investment in those sectors of our economy that will provide for the basic needs of the majority of our people and at the same time create jobs.,0.0,0.07,0.07
1336,1990-01-01_1336,1990,A prime example is the need for massive house building programmes.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"Together with government the private sector should address this urgent need in a way that will be labour intensive, and not only put roofs over peoples heads, but also money in their pockets.",0.0,0.046,0.046
1336,1990-01-01_1336,1990,6.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"The question whether there will just be a President, or a President and a Prime Minister is a not matter that I or the African National Congress can decide unilaterally.",0.043,0.0,0.043
1336,1990-01-01_1336,1990,"It is a matter for thorough negotiations, but one that can only finally be decided on by a democratically elected Constituent Assembly.",0.0,0.052,0.052
1336,1990-01-01_1336,1990,7.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,8.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,9.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,The ANC believes in the system of multi part democracy with elections at regular intervals.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,10.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,11.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"Once in power, the ANC shall continue to strive to remove the salary disparity between workers of different colour performing duties of the same value.",0.0,0.091,0.091
1336,1990-01-01_1336,1990,12.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,Both the ANC and the Youth League have on a number of occasions issued statements reflecting our policy and approach in the current phase of negotiations.,0.0,0.051,0.051
1336,1990-01-01_1336,1990,The ANC will not compromise on a matter of principle or policy.,0.097,0.0,0.097
1336,1990-01-01_1336,1990,13.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"The ANC has proposed that a Land Claims Court be established to take into account the experiences and history of other countries with regard to the land question, our approach will be dictated to by the existing conditions in our country.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,14.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,We do not agree with your assertion that the Civil Rights Movement in the US did very little for black people in that country.,0.084,0.0,0.084
1336,1990-01-01_1336,1990,"Whereas the black people of our country constitute the majority, the blacks in the US are in the minority.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,15.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"All people should pay taxes, and should be able to see the results of such contributions.",0.085,0.0,0.085
1336,1990-01-01_1336,1990,"AU South Africans should know what taxes raised are spent on, so that we avoid white elephants such as Mossgas, or the secret funding of any organization or structure.",0.081,0.0,0.081
1336,1990-01-01_1336,1990,16.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,This equally applies to discrimination on the basis of sexual orientation.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"In terms of Article 8 on Gender Rights of the ANC Bill of Rights, discrimination on the basis of gender, legitimacy of birth or sexual orientation shall be unlawful.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,17.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,South Africa needs professional policemen who are highly trained.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,18.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"This means that all candidates who appear on the ANC list, whether at a national, regional or local level, are accountable to the ANC and are bound by its principles and policies, which they have accepted.",0.0,0.058,0.058
1336,1990-01-01_1336,1990,19.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"Perhaps the only difference is that people are now able to find out for themselves what the ANC stands for instead of forming opinions based on extensive propaganda and a denial of the right to speak for ourselves through bannings, exile and imprisonment.",0.047,0.0,0.047
1336,1990-01-01_1336,1990,20.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"One look at South Africa, and the stark contrast in living conditions between townships and towns, the discrepancies in expenditure on education, health, services, electricity, running water etc between that spent on whites and that on blacks, would indicate who was being subsidised.",0.045,0.0,0.045
1336,1990-01-01_1336,1990,"Moreover, vast resources of tax payers money, including the direct and indirect tax, such as through VAT, have been squandered on ventures such as Mossgas, duplicate administrations resulting from the creation of bantustans etc.",0.0,0.06,0.06
1336,1990-01-01_1336,1990,21.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,The ANC has deliberately opted for proportional representation in an endeavour to make the government elected in the first non racial election to be held as inclusive as possible.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,Being elected through proportional representation does not remove  accountability.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"One of the tasks of a new government will be to develop such a register so that future elections, using proportional representation, will be constituency based to enhance direct contact and accountability at grassroots.",0.0,0.061,0.061
1336,1990-01-01_1336,1990,22.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,23.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"The objective of a government of national unity is to show, in practice, to all South Africans that they have a voice.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,24.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,Massacres in South Africa date back decades.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"They may not be known by all, but Bulhoek, Sharpeville, Soweto are a few examples where hundreds of people were mercilessly mown down.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,"Over 3.5 million people were forcibly removed from the land, whole areas, such as District Six, were demolished and the inhabitants relocated.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,"PW Botha's ""total strategy"" put in place secret structures that had the task of eliminating ANC members and activists of the democratic movement.",0.0,0.0,0.0
1336,1990-01-01_1336,1990,At our Instance international monitors have come to the country.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,25.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,National symbols are emotive issues.,0.0,0.0,0.0
1336,1990-01-01_1336,1990,"We are proposing that national competitions be held to design a new flag, to compose a new anthem and that national monuments should be named so as to reflect events important to the history and culture of all South Africans.",0.0,0.046,0.046
1336,1990-01-01_1336,1990,"With full recognition of all South African languages, the ANC believes that such a process should be part of nation building rather than be issues that continue to divide us.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,"I Nelson Mandela, President of the African National Congress, have known Tembi Kingston all her life.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,Tembi has asked me to provide a statement for her.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"Firstly I should say that South Africa having finally started on the road to democracy, is undergoing historic changes.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,"I live there myself,"" as do many other black families.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,"There are parks, bicycle rides, cricket and soccer clubs.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,My daughter and her four children intend moving there also.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"I have on maw occasion seen Tembi's children, the last time was at a soccer match when Arsenal came to South Africa.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,This is across the different racial groups.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,Specifically with regards to her finding some kind of employment.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"She explained that despite her wish to be independent financially, she felt this would not be ;possible until the children were somewhat older.",0.093,0.0,0.093
1337,1990-01-01_1337,1990,At this point I feel I should add a character reference.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"To date she is involved in raising funds for a crèche and nursery school in Tamboville, she has found sponsorship, builders and architects, to erect a recreational sports facility there also.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,She has set up The Oliver Tambo Foundation on her own initiative.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"As I told her at the time, she must now call me ""O.R.'.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,I have known Martin Kingston through Tembi.,0.0,0.0,0.0
1337,1990-01-01_1337,1990,"This would mainly take the form of introductions, contacts and of course being seen with them at public functions.",0.0,0.0,0.0
1337,1990-01-01_1337,1990,Africa.,0.0,0.0,0.0
1358,1990-01-01_1358,1990,The ANC is very concerned about the absence of women in the decision making bodies of this country and we believe that this diminishes democracy considerably.,0.0,0.0,0.0
1358,1990-01-01_1358,1990,But we all need to go beyond advancing one sector of our society only.,0.0,0.0,0.0
1358,1990-01-01_1358,1990,"We must all take responsibility for advancing the skills and hence the involvement in every sphere of the vast majority of women, the black South African women.",0.0,0.0,0.0
1358,1990-01-01_1358,1990,"The emergence of the white right wing is another manifestation of the legacies of apartheid and I can only say to the groups of people who are leaving themselves out of the process of talking at CODESA, history will not thank you for your absence, when your presence could strengthen our unity.",0.04,0.043,0.08299999999999999
1358,1990-01-01_1358,1990,We cannot afford the luxury of going backwards.,0.0,0.0,0.0
16,1990-02-11_16,1990,Slogan: Amandla!,0.0,0.0,0.0
16,1990-02-11_16,1990,Amandla!,0.0,0.0,0.0
16,1990-02-11_16,1990,iAfrika!,0.0,0.0,0.0
16,1990-02-11_16,1990,Mayibuye!,0.0,0.0,0.0
16,1990-02-11_16,1990,"I, therefore, place the remaining years of my life in your hands.",0.0,0.0,0.0
16,1990-02-11_16,1990,"This city to which, which has been my home for three decades.",0.0,0.0,0.0
16,1990-02-11_16,1990,I salute the African National Congress.,0.0,0.0,0.0
16,1990-02-11_16,1990,I salute the rank and file members of the ANC.,0.0,0.0,0.0
16,1990-02-11_16,1990,I also salute the Black Sash and the National Union of South African Students.,0.0,0.0,0.0
16,1990-02-11_16,1990,The large scale mass mobilisation of the past few years is one of the key factors which led to the opening of the final chapter of our struggle.,0.078,0.0,0.078
16,1990-02-11_16,1990,"The mass campaigns of defiance, and other actions of our organisations and people, can only culminate in the establishment of democracy.",0.0,0.0,0.0
16,1990-02-11_16,1990,Millions are homeless and unemployed.,0.0,0.0,0.0
16,1990-02-11_16,1990,The need to unite the people of our country is as important a task now as it always has been.,0.0,0.091,0.091
16,1990-02-11_16,1990,It is our task as leaders to place our views before our organisation and to allow the democratic structures to decide on the way forward.,0.0,0.073,0.073
16,1990-02-11_16,1990,"On the question of democratic practice, I feel duty bound to make the point that a leader of the movement is the person who has been democratically elected at a national conference.",0.0,0.0,0.0
16,1990-02-11_16,1990,This is the principle which must be upheld without any exception.,0.0,0.0,0.0
16,1990-02-11_16,1990,Mr De Klerk has gone further than any other Nationalist President in taking real steps to normalise the situation.,0.0,0.0,0.0
16,1990-02-11_16,1990,"However, there are further steps as outlined in the Harare Declaration that have to be met before negotiations on the basic demands of our people can begin.",0.0,0.0,0.0
16,1990-02-11_16,1990,The people need to be consulted on who will negotiate and on the content of such negotiations.,0.0,0.0,0.0
16,1990-02-11_16,1990,Negotiations cannot take place above the heads or behind the backs of our people.,0.085,0.0,0.085
16,1990-02-11_16,1990,It is our belief that the future of our country can only be determined by a body which is democratically elected on a non racial basis.,0.0,0.094,0.094
16,1990-02-11_16,1990,"Negotiations on the dismantling of apartheid will have to address the overwhelming demands of our people for a democratic, non racial, and unitary South Africa.",0.0,0.0,0.0
16,1990-02-11_16,1990,"There must be an end to white monopoly on political power, and a fundamental restructuring of our political and economic systems to ensure that the inequalities of apartheid are addressed and our society thoroughly democratised.",0.0,0.073,0.073
16,1990-02-11_16,1990,We call on our people to seize this moment so that the process towards democracy is rapid and uninterrupted.,0.0,0.0,0.0
16,1990-02-11_16,1990,I therefore place the remaining years of my life in your hands.,0.0,0.0,0.0
16,1990-02-11_16,1990,I salute the African National Congress.,0.0,0.0,0.0
16,1990-02-11_16,1990,I salute the rank and file members of the ANC.,0.0,0.0,0.0
16,1990-02-11_16,1990,I also salute the Black Sash and the National Union of South African Students.,0.0,0.0,0.0
16,1990-02-11_16,1990,The large scale mass mobilisation of the past few years is one of the key factors which led to the opening of the final chapter of our struggle.,0.078,0.0,0.078
16,1990-02-11_16,1990,The mass campaign of defiance and other actions of our organisation and people can only culminate in the establishment of democracy.,0.0,0.0,0.0
16,1990-02-11_16,1990,Millions are homeless and unemployed.,0.0,0.0,0.0
16,1990-02-11_16,1990,The need to unite the people of our country is as important a task now as it always has been.,0.0,0.091,0.091
16,1990-02-11_16,1990,It is our task as leaders to place our views before our organisation and to allow the democratic structures to decide.,0.0,0.087,0.087
16,1990-02-11_16,1990,"On the question of democratic practice, I feel duty bound to make the point that a leader of the movement is a person who has been democratically elected at a national conference.",0.0,0.0,0.0
16,1990-02-11_16,1990,This is a principle which must be upheld without any exceptions.,0.0,0.0,0.0
16,1990-02-11_16,1990,Mr De Klerk has gone further than any other Nationalist president in taking real steps to normalise the situation.,0.0,0.0,0.0
16,1990-02-11_16,1990,"However, there are further steps as outlined in the Harare Declaration that have to be met before negotiations on the basic demands of our people can begin.",0.0,0.0,0.0
16,1990-02-11_16,1990,The people need to be consulted on who will negotiate and on the content of such negotiations.,0.0,0.0,0.0
16,1990-02-11_16,1990,Negotiations cannot take place above the heads or behind the backs of our people.,0.085,0.0,0.085
16,1990-02-11_16,1990,It is our belief that the future of our country can only be determined by a body which is democratically elected on a non racial basis.,0.0,0.094,0.094
16,1990-02-11_16,1990,"Negotiations on the dismantling of apartheid will have to address the over  whelming demand of our people for a democratic, non racial and unitary South Africa.",0.059,0.0,0.059
16,1990-02-11_16,1990,There must be an end to white monopoly on political power and a fundamental restructuring of our political and economic systems to ensure that the inequalities of apartheid are addressed and our society thoroughly democratised.,0.0,0.073,0.073
16,1990-02-11_16,1990,We call on our people to seize this moment so that the process towards democracy is rapid and uninterrupted.,0.0,0.0,0.0
17,1990-02-13_17,1990,"During the last twenty seven years I have looked keenly to this day, the day when I would come back to an area which I regard as my home to meet my brothers and sisters, my children, my grandchildren.",0.0,0.054,0.054
17,1990-02-13_17,1990,"I appeal to you, therefore, as my comrade Walter has done, for discipline.",0.0,0.0,0.0
17,1990-02-13_17,1990,"I salute our President, Comrade Oliver Tambo, for his leadership of the ANC that has put our organisation and the hopes of the people it represents on the political centre stage in South Africa.",0.0,0.08,0.08
17,1990-02-13_17,1990,I salute the working class of our country.,0.0,0.0,0.0
17,1990-02-13_17,1990,You have built democratic structures of local government in Soweto such as street committees and civic organisations that give practical import to our desire to let the people govern.,0.0,0.088,0.088
17,1990-02-13_17,1990,Education is an area that needs attention.,0.0,0.0,0.0
17,1990-02-13_17,1990,"That means the attention of all our people   students, parents, teachers, workers and all other organised sectors of our community.",0.0,0.0,0.0
17,1990-02-13_17,1990,"It has been the policy of the ANC that though the school and the entire education system is a site of struggle, the actual process of learning must take place in the schools.",0.069,0.0,0.069
17,1990-02-13_17,1990,"I want to add my voice, therefore, to the call made at the beginning of the year that all students must return to school and learn.",0.0,0.051,0.051
17,1990-02-13_17,1990,We have consistently called for a unitary non racial education system that develops the potential of all our youth.,0.0,0.0,0.0
17,1990-02-13_17,1990,Our armed combatants act under the political leadership of the ANC.,0.0,0.0,0.0
17,1990-02-13_17,1990,"Cadres of our People's Army are skilled, not only in military affairs, but as the political commissars of our movement.",0.0,0.0,0.0
17,1990-02-13_17,1990,"It is the labour of black workers that has built the cities, roads and factories we see.",0.0,0.0,0.0
17,1990-02-13_17,1990,Workers need a living wage – and the right to join unions of their own choice and to participate in determining policies that affect their lives.,0.0,0.087,0.087
17,1990-02-13_17,1990,We call on employers to recognise the fundamental rights of workers in our country.,0.0,0.0,0.0
17,1990-02-13_17,1990,Our primary task remains to unite our people across the length and breadth of our country.,0.0,0.0,0.0
17,1990-02-13_17,1990,Our democratic organisations must be consolidated in all our sectors.,0.0,0.0,0.0
17,1990-02-13_17,1990,"Go back to your schools, factories, mines and communities.",0.0,0.0,0.0
17,1990-02-13_17,1990,We are going forward.,0.0,0.0,0.0
17,1990-02-13_17,1990,"Comrades, I came here expecting to see not only the comrades who are here but also Comrade Elias Motsoaledi, Govan Mbeki, Raymond Mhlaba, Oscar Mpetha, Harry Gwala.",0.0,0.0,0.0
17,1990-02-13_17,1990,"Two days ago in my address in Cape Town, I told the audience that I have read on numerous occasions that it is not the kings and generals that make history, but the masses of the people.",0.0,0.0,0.0
17,1990-02-13_17,1990,"I have always believed in this, but not to the extent to which I now believe that basic principle, because I have seen with my own eyes, the masses of our people, the workers, the peasants, the doctors, the lawyers, the clergy, all our people.",0.0,0.0,0.0
17,1990-02-13_17,1990,"I have seen them making history, and that is why all of us are here today.",0.0,0.0,0.0
17,1990-02-13_17,1990,"In conclusion, I must repeat what Comrade Sisulu has said.",0.0,0.0,0.0
17,1990-02-13_17,1990,Africa!,0.0,0.0,0.0
17,1990-02-13_17,1990,Africa!,0.0,0.0,0.0
17,1990-02-13_17,1990,Mayibuye!,0.0,0.0,0.0
17,1990-02-13_17,1990,Amandla!,0.0,0.0,0.0
18,1990-02-13_18,1990,"Do you detect, here anyway, group rights, and do you see any room for accommodation here between the ANC and the Government.",0.0,0.0,0.0
18,1990-02-13_18,1990,"The ANC is very much concerned to address the question of the concern Whites have over the demand of one person, one vote.",0.064,0.0,0.064
18,1990-02-13_18,1990,The Government has indicated that you are willing to act as mediator.,0.0,0.0,0.0
18,1990-02-13_18,1990,"It is the duty of the political organisations, in particular the ANC, to determine in what way can we increase the momentum of unity among black organisations and then give instructions.",0.0,0.071,0.071
18,1990-02-13_18,1990,And do you intend to take up Mrs.,0.0,0.0,0.0
18,1990-02-13_18,1990,Thatcher's invitation?,0.0,0.0,0.0
18,1990-02-13_18,1990,Nothing has changed.,0.0,0.0,0.0
18,1990-02-13_18,1990,Will you take up Mrs.,0.0,0.0,0.0
18,1990-02-13_18,1990,Thatcher's invitation to visit?,0.0,0.0,0.0
18,1990-02-13_18,1990,"Mr. Mandela, you have told us of parts of your life in prison….",0.0,0.0,0.0
18,1990-02-13_18,1990,"Could you tell, on the basis of you talks so far, how close you feel you are to having a meeting with the Government, between the ANC and the Government.",0.0,0.0,0.0
18,1990-02-13_18,1990,Of deep concern in Natal has been Gatsha's insistence that he has a very personal relationship with you….what will your public attitude now be towards Gatsha Buthelezi?,0.0,0.0,0.0
18,1990-02-13_18,1990,We have differences with Dr Buthelezi.,0.0,0.0,0.0
18,1990-02-13_18,1990,Secondly on the attitude towards Government structures.,0.0,0.0,0.0
18,1990-02-13_18,1990,"These are a fundamental difference, but nevertheless, he is a figure with a following.",0.0,0.0,0.0
18,1990-02-13_18,1990,"You have spoken a couple of times this morning of your sensitivity to the concerns of the White, population.",0.0,0.0,0.0
18,1990-02-13_18,1990,The question of the Nationalisation of the mines and similar sectors of the community is a fundamental policy of the ANC and I believe that the ANC is quite correct in this attitude and that we should support it.,0.0,0.07,0.07
18,1990-02-13_18,1990,"We decide the actual structure of the guarantees, that might be developed at the time when we are addressing this question.",0.0,0.0,0.0
19,1990-02-15_19,1990,"Mashilwane: Madiba, to get straight into the matter: When I listened to your speeches, both in Cape Town and Johannesburg, and I listened to what the State President had to say last night, I got a mind that you have found common ground, as the State President and the ANC.",0.0,0.064,0.064
19,1990-02-15_19,1990,"Can we, Madiba, get the reasons behind this?",0.0,0.0,0.0
19,1990-02-15_19,1990,"Of course, there are other important factors but the discussions that we have been having have produced results.",0.0,0.076,0.076
19,1990-02-15_19,1990,You must remember the basic demand of the people of this country: it is one person.,0.091,0.0,0.091
19,1990-02-15_19,1990,One vote; it is a non racial society in which we all live as brothers and sisters.,0.0,0.0,0.0
19,1990-02-15_19,1990,As South Africans.,0.0,0.0,0.0
19,1990-02-15_19,1990,We are still very far from that.,0.0,0.0,0.0
19,1990-02-15_19,1990,"Keyter: But, yet, last night and this morning, Mr. Mandela, you were reported to have said that one man one vote may be negotiable.",0.0,0.0,0.0
19,1990-02-15_19,1990,"Keyter: …Would you be speaking as the most recently released, prominent ANC member or would you be speaking on behalf of the ANC at this point in time?",0.0,0.087,0.087
19,1990-02-15_19,1990,"After saying that, you came up with a philosophy of nationalisation that made most of the people you wanted to address in the settlement a bit shaky.",0.073,0.0,0.073
19,1990-02-15_19,1990,"Can you sir, explain the intentions behind the nationalisation philosophy?",0.0,0.0,0.0
19,1990-02-15_19,1990,Nationalisation is part of the history of this country.,0.0,0.0,0.0
19,1990-02-15_19,1990,"After all, many sectors of our economy are today nationalised.",0.0,0.0,0.0
19,1990-02-15_19,1990,"It is only now that the government is thinking of changing the whole approach on our economic system, that they are calling for privatisation.",0.0,0.0,0.0
19,1990-02-15_19,1990,"Now, we do not understand how they would justify changing the whole approach towards nationalisation, in the sense that privatisation will mean that those people who have the economic resources will be able to buy these industries which have been privatised.",0.0,0.0,0.0
19,1990-02-15_19,1990,"We will not be able to do so, because we haven't got the resources, we haven't got the capital.",0.0,0.0,0.0
19,1990-02-15_19,1990,"Keyter: Mr. Mandela, apart from what you said, the initial impact, the first impact, which the white South Africans had of your speech on Sunday, and your press conference on Monday, and then addressing the crowd in Johannesburg, was that of fear.",0.072,0.0,0.072
19,1990-02-15_19,1990,"Mandela: In the document which I gave to the government last year, shortly before I met the state president, P.W.",0.0,0.0,0.0
19,1990-02-15_19,1990,The government has nothing comparable to these two documents.,0.0,0.0,0.0
19,1990-02-15_19,1990,We have ceased to think in terms of colour.,0.0,0.0,0.0
19,1990-02-15_19,1990,"We are thinking in terms of South Africans and of course, Europeans that form a very important part of this population.",0.0,0.099,0.099
19,1990-02-15_19,1990,"Keyter: If the ANC wants the government to fulfil all the preconditions set by the ANC, what would the ANC do in the process of dismantling all the legislation pointing to apartheid?",0.0,0.0,0.0
19,1990-02-15_19,1990,"You must remember that, originally, we had insisted on dismantling the entire structure of apartheid before we can sit down to negotiate.",0.0,0.0,0.0
1520,1990-02-15_1520,1990,I made a request to the National Reception Committee to meet you so that I should have the opportunity of thanking you from the bottom of my heart for the stand that you have taken.,0.0,0.083,0.083
1520,1990-02-15_1520,1990,You have influenced not only the conventional press because your views which reflect the ideas for which we are fighting and the way in which you have projected these ideas has actually.,0.075,0.0,0.075
1520,1990-02-15_1520,1990,compelled the conventional press to give publicity to the same views because that is the only way in which they can remain in the growing black market of this country.,0.0,0.094,0.094
1520,1990-02-15_1520,1990,The alternative press has always had a direct influence on government.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,Many of you will have seen the article by Max du Preez  in which he published a letter to me in his publication and sketched his background.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,I immediately responded and I handed the letter to the authorities.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,That letter was referred to the head office.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,They came back to me to say you can't send out this letter in this form.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,I said well these are my views and suggestions were made as to what I should That letter is still with the authorities.,0.0,0.095,0.095
1520,1990-02-15_1520,1990,"I also wrote to you Ameen , when I first read articles in The Indicator and I pointed out that I have always been fascinated to see your articles and the stand that you have taken.",0.0,0.094,0.094
1520,1990-02-15_1520,1990,And now that you had established your own newspaper I thought it was proper that I write to you and to give you ideas about the paper.,0.0,0.0,0.0
1520,1990-02-15_1520,1990,That letter was treated in the same way that I had to give it up.,0.0,0.0,0.0
20,1990-02-25_20,1990,"My message to those of you involved in this battle of brother against brother is this: take your guns, your knives, and your pangas, and throw them into the sea.",0.094,0.0,0.094
20,1990-02-25_20,1990,"Later, they annexed the area and gave the land to white farmers.",0.0,0.0,0.0
20,1990-02-25_20,1990,"In 1906, in the reign of Dinizulu kaCetshwayo, the colonialists introduced the Poll Tax  and other regulations designed to force Africans to work for wages on white farms.",0.0,0.0,0.0
20,1990-02-25_20,1990,The next decade saw the increasing radicalisation of Indian politics under the leadership of Mahatma Gandhi.,0.0,0.0,0.0
20,1990-02-25_20,1990,"IN 1913, WE SEE INDIAN WORKERS STRIKING IN THE SUGAR CANE PLANTATIONS AND IN THE COAL MINES.",0.0,0.0,0.0
20,1990-02-25_20,1990,"In the passive resistance campaign of 1946, over 2,000 Indians went to jail, many for occupying land reserved for whites.",0.0,0.087,0.087
20,1990-02-25_20,1990,"In 1947, this led to the Xuma Naicker Dadoo Pact, and to the joint action of Africans and Indians in the Defiance Campaign of 1952.",0.0,0.0,0.0
20,1990-02-25_20,1990,"In January 1973, 2,000 workers at the Coronation Brick and Tile factory in Durban came out on strike.",0.081,0.0,0.081
20,1990-02-25_20,1990,They were followed by workers all over Durban.,0.0,0.0,0.0
20,1990-02-25_20,1990,Our Defiance Campaign has succeeded in forcing the government to scrap discriminatory laws and has brought us to the point where we are to glimpse the outlines of a new South Africa.,0.0,0.085,0.085
20,1990-02-25_20,1990,Whites also contributed significantly to the resurgence of labour struggles in the 1970s through the Wages Commission and the Trade Unions Advisory and Coordinating Council.,0.094,0.0,0.094
20,1990-02-25_20,1990,"The past is a rich resource on which we can draw in order to make decisions for the future, but it does not dictate our choices.",0.0,0.087,0.087
20,1990-02-25_20,1990,The issue of chiefship is one such question.,0.0,0.0,0.0
20,1990-02-25_20,1990,We salute these traditional leaders.,0.0,0.0,0.0
20,1990-02-25_20,1990,"As Luthuli, himself a chief, put it: 'A chief is primarily a servant of the people.",0.0,0.0,0.0
20,1990-02-25_20,1990,He is the voice of his people.',0.0,0.0,0.0
20,1990-02-25_20,1990,"Our new nation will include blacks and whites, Zulus and Afrikaners, and speakers of every other language.",0.0,0.0,0.0
20,1990-02-25_20,1990,"ANC President General Chief Luthuli said: 'I personally believe that here in South Africa, with all of our diversities of colour and race, we will show the world a new pattern for democracy.",0.0,0.0,0.0
20,1990-02-25_20,1990,"I think that there is a challenge to us in South Africa, to set a new example for the world.'",0.0,0.075,0.075
20,1990-02-25_20,1990,To do this we must eliminate all forms of factionalism and regionalism.,0.0,0.0,0.0
20,1990-02-25_20,1990,But we are now on the threshold of a very different scenario for national change.,0.0,0.0,0.0
20,1990-02-25_20,1990,"Our call is, 'One nation, one country.'",0.0,0.0,0.0
20,1990-02-25_20,1990,WE MUST BE ONE PEOPLE ACROSS THE WHOLE OF SOUTH AFRICA!,0.0,0.0,0.0
20,1990-02-25_20,1990,"Yet even now as we stand together on the threshold of a new South Africa, Natal is in flames.",0.0,0.0,0.0
20,1990-02-25_20,1990,ALL OF US ARE AGGRIEVED.,0.0,0.0,0.0
20,1990-02-25_20,1990,Equality and democracy continue to elude us.,0.0,0.0,0.0
20,1990-02-25_20,1990,We do not have access to political power.,0.0,0.0,0.0
20,1990-02-25_20,1990,"We are pleased to inform you that we are presently preparing for a meeting in the near future, between ourselves and the present Zulu monarch, King Zwelithini Goodwill kaBhekuzulu.",0.0,0.097,0.097
20,1990-02-25_20,1990,"As a result of our historic struggles we, in the Mass Democratic Movement and in the ANC, are the premier political force in the country.",0.098,0.0,0.098
20,1990-02-25_20,1990,We have a duty to look beyond our own ranks and our immediate concerns.,0.0,0.0,0.0
20,1990-02-25_20,1990,We would like to see in members of all seasoned political organisations the total absence of intolerance towards those who differ from us on questions of strategy and tactics.,0.0,0.082,0.082
20,1990-02-25_20,1990,"Mothers, sisters and daughters of Natal, it falls to you once again to intervene decisively.",0.0,0.0,0.0
20,1990-02-25_20,1990,I call on the women of Natal.,0.0,0.0,0.0
