speech_id,file,year,sentence,negative,positive,sum positive/negative
196,1994-09-16_196,1994,I want to believe that you will also promote its underlying values against threats from other sources.,0.131,0.308,0.439
196,1994-09-16_196,1994,This will be as true for any succeeding Constitution.,0.0,0.462,0.462
196,1994-09-16_196,1994,"It is important that we, and especially lawyers, treat it with care and respect.",0.0,0.526,0.526
196,1994-09-16_196,1994,"Firstly, the current in accessibility and unaffordability of our legal system is in direct contradiction to the Constitution's promise of legal assistance to an accused whenever it is in the interests of Justice that he or she be so assisted.",0.088,0.223,0.311
196,1994-09-16_196,1994,The most elegantly drafted human rights are worth nothing if only the wealthy can afford to enforce them.,0.0,0.336,0.336
196,1994-09-16_196,1994,Legal aid alone can not provide the solution.,0.379,0.143,0.522
196,1994-09-16_196,1994,The administration of justice is of National concern.,0.0,0.327,0.327
196,1994-09-16_196,1994,"A key element of our ultimate goal   of prosperity, safety and security for all   is the provision of a functioning legal system; one that quickly and fairly resolves conflict and tries criminal suspects.",0.191,0.268,0.459
196,1994-09-16_196,1994,"If this system does not work, despair, violence and self help will result.",0.0,0.443,0.443
196,1994-09-16_196,1994,Thus Government has a keen interest in promoting a legitimate and efficient system of justice.,0.0,0.698,0.698
196,1994-09-16_196,1994,"Government too has its own homework to do to make the courts more user friendly, and to ensure its justice personnel give expression to the values in the Constitution, EVEN when it hampers successful prosecutions and defences.",0.025,0.332,0.35700000000000004
196,1994-09-16_196,1994,"They should not be viewed as hurdles to clear, but as OPPORTUNITIES to raise the standards of our legal system.",0.0,0.321,0.321
196,1994-09-16_196,1994,I say this because the challenge of change is often greeted with dismay at what is viewed as the lowering of standards.,0.19,0.135,0.325
196,1994-09-16_196,1994,"But, surely, to adapt our legal system so that it is more legitimate, more widely accessible, more affordable, and more efficient is to lift our standards.",0.0,0.366,0.366
196,1994-09-16_196,1994,Creative ways of meeting these challenges can and must be found.,0.0,0.318,0.318
196,1994-09-16_196,1994,"I have every confidence that the legal profession, will meet this challenge.",0.0,0.436,0.436
1227,1994-09-16_1227,1994,Therefore I must congratulate all the parties that took part.,0.0,0.457,0.457
1227,1994-09-16_1227,1994,"In this Province, in particular, it was an election fought robustly and yet peacefully, allowing people to choose their true representatives.",0.087,0.234,0.321
1227,1994-09-16_1227,1994,I must also congratulate the parties that reached the threshold to be part of this legislature.,0.0,0.378,0.378
1227,1994-09-16_1227,1994,You have already achieved tremendous levels of reconciliation in this province.,0.0,0.371,0.371
1227,1994-09-16_1227,1994,The prosperity ensuing from this will be an asset in improving the conditions of the poor and deprived sections of our communities.,0.197,0.263,0.46
1227,1994-09-16_1227,1994,The Orange Free State is a highly agricultural province.,0.0,0.32,0.32
1227,1994-09-16_1227,1994,You are to a great extent the granary of the country.,0.0,0.313,0.313
1227,1994-09-16_1227,1994,We are pursuing this matter with determination.,0.0,0.433,0.433
1227,1994-09-16_1227,1994,"The serious intent that one feels in these chambers, and the pleasant and intelligent faces that adorn this House   all give one the hope and confidence that there is no hurdle that can stand in the way of the people of this Province.",0.065,0.267,0.332
1227,1994-09-16_1227,1994,I wish you all the best in your deliberations.,0.0,0.535,0.535
197,1994-09-17_197,1994,"By this, we also mean a government clean of corruption and nepotism, one that respects merit and at the same time acknowledges the needs of the lesser and weaker members of our society.",0.155,0.189,0.344
197,1994-09-17_197,1994,But it is not enough to urge people to forgive an unfortunate past.,0.227,0.15,0.377
197,1994-09-17_197,1994,"As long as the unfortunate conditions created by the old order remain, the people will remain restless; their discomfort will give rise to waves of instability.",0.248,0.063,0.311
197,1994-09-17_197,1994,Freedom should not be understood to mean leadership positions or even appointments to top positions.,0.0,0.316,0.316
197,1994-09-17_197,1994,"I know that with the leadership you have elected, and the parties now in the Government of National Unity, no obstacle can prevail before your relentless march.",0.144,0.212,0.356
197,1994-09-17_197,1994,"This demands hard work, honesty and commitment to the ideals of the ANC and the rest of the democratic movement.",0.056,0.304,0.36
197,1994-09-17_197,1994,"We must strengthen the alliance of democratic forces and ensure that we march together, inspired by the vision of those great patriots who founded the ANC and those heroes who laid down their lives so that all of us can enjoy a better life.",0.0,0.403,0.403
197,1994-09-17_197,1994,This is in great measure a reflection of the confidence that we have in you.,0.0,0.381,0.381
197,1994-09-17_197,1994,I am confident that you possess the wisdom and the skills to ensure that the democratic movement fulfils the objectives it has set itself.,0.0,0.315,0.315
199,1994-09-17_199,1994,INTRODUCTION   It is a singular honour and source of joy for me to be with you here in Kimberly today.,0.0,0.306,0.306
199,1994-09-17_199,1994,"Despite the vicious campaign of the opposition whose major focus was to fuel racism and suspicion, the people of this province voted not on the basis of the colour their skin or as a result of racial prejudice, but voted for peace, non racialism and freedom.",0.113,0.21,0.323
199,1994-09-17_199,1994,"I am proud to report that in implementing these objectives, we have acquitted ourselves well.",0.0,0.396,0.396
199,1994-09-17_199,1994,"A word of praise for the outstanding work the Minister of Land Affairs, Comrade Derek Hanekom, is doing.",0.0,0.336,0.336
199,1994-09-17_199,1994,Our militancy must be rededicated to improving production and the creation of more job opportunities.,0.0,0.393,0.393
199,1994-09-17_199,1994,"However, there is a growing tendency to abuse these rights by engaging in acts of violence or violation of the rights of others.",0.353,0.126,0.479
199,1994-09-17_199,1994,The holding hostage of individuals during protest actions is a criminal act which the government cannot tolerate.,0.355,0.0,0.355
199,1994-09-17_199,1994,"In order for us to succeed in its implementation, we have to win the elections handsomely.",0.0,0.432,0.432
199,1994-09-17_199,1994,"Without hesitation, we must act to isolate elements that seek to undermine the alliance.",0.238,0.108,0.346
199,1994-09-17_199,1994,I thank you.,0.0,0.714,0.714
200,1994-09-17_200,1994,"Honourable Chairperson,  Distinguished Guests,  Allow me to thank you most sincerely for the invitation to attend this assembly of the Rotary Club.",0.0,0.45,0.45
200,1994-09-17_200,1994,"From the outset, I wish to congratulate your Club for the noble work you have been engaged in, to uplift those in our midst who are less fortunate.",0.0,0.392,0.392
200,1994-09-17_200,1994,The advent of democracy in our country is an important first step towards bringing relief from the deprivation of the past.,0.109,0.191,0.3
200,1994-09-17_200,1994,For this you deserve our praise and the support of all sectors of the population.,0.0,0.326,0.326
200,1994-09-17_200,1994,Refuse to play second fiddle to anyone.,0.229,0.25,0.479
200,1994-09-17_200,1994,This is critical for them to play productive and fulfilling roles in society.,0.134,0.285,0.419
200,1994-09-17_200,1994,"We extend our congratulations to the Free State Association for the Physically Disabled, for the splendid role you have played in making Tswellang a towering example of fortitude, creativity and perseverance.",0.0,0.508,0.508
1228,1994-09-17_1228,1994,Introduction  It is a singular honour and source of joy for me to be with you here in Kimberley today.,0.0,0.306,0.306
1228,1994-09-17_1228,1994,"Despite the vicious campaign of the opposition whose major focus was to fuel racism and suspicion, the people of this province voted not on the basis of the colour of their skin or as a result of racial prejudice, but voted for peace, non racialism and freedom.",0.111,0.207,0.318
1228,1994-09-17_1228,1994,"I am proud to report that in implementing these objectives, we have acquitted ourselves well.",0.0,0.396,0.396
1228,1994-09-17_1228,1994,"A word of praise for the outstanding work the Minister of Land Affairs, Comrade Derek Hanekom, is doing.",0.0,0.336,0.336
1228,1994-09-17_1228,1994,Our militancy must be rededicated to improving production and the creation of more job opportunities.,0.0,0.393,0.393
1228,1994-09-17_1228,1994,"However, there is a growing tendency to abuse these rights by engaging in acts of violence or violation of the rights of others.",0.353,0.126,0.479
1228,1994-09-17_1228,1994,The holding hostage of individuals during protest actions is a criminal act which the government cannot tolerate.,0.355,0.0,0.355
1228,1994-09-17_1228,1994,"In order for us to succeed in its implementation, we have to win the elections handsomely.",0.0,0.432,0.432
1228,1994-09-17_1228,1994,"Without hesitation, we must act to isolate elements that seek to undermine the alliance.",0.238,0.108,0.346
1228,1994-09-17_1228,1994,I thank you!,0.0,0.736,0.736
201,1994-09-18_201,1994,"Presiding Bishop Stanley Mogoba,  District Bishops,  Distinguished Delegates,  Dear Guests,  Allow me to express my profound gratitude for the invitation to be with you tonight.",0.0,0.34,0.34
201,1994-09-18_201,1994,It is indeed a great honour for me to bring my personal greetings to one of the most significant Christian communities in our land.,0.0,0.4,0.4
201,1994-09-18_201,1994,It is here that my spiritual association with this great Church started.,0.0,0.307,0.307
201,1994-09-18_201,1994,Methodist leaders were prominent among the prophets who refused to bow to the false god of apartheid.,0.107,0.214,0.321
201,1994-09-18_201,1994,Your ministers also visited us in prison and cared for our families.,0.205,0.174,0.379
201,1994-09-18_201,1994,Some of you were banned.,0.429,0.0,0.429
201,1994-09-18_201,1994,"For, political democracy will be empty and meaningless, if the misery of the majority of the people is not addressed.",0.331,0.0,0.331
201,1994-09-18_201,1994,"The Church, like all other institutions of civil society, must help all South Africans to rise to the challenge of freedom.",0.0,0.386,0.386
201,1994-09-18_201,1994,Our Programme of Reconstruction and Development is designed to unite sound economics with true compassion and justice so that all the people of this land may share in its resources.,0.0,0.305,0.305
201,1994-09-18_201,1994,But this programme cannot succeed unless people who have been repressed by years of subjugation are motivated to participate in building their future.,0.21,0.132,0.34199999999999997
201,1994-09-18_201,1994,"The Church, with its message of forgiveness, has a special role to play in national reconciliation.",0.0,0.375,0.375
201,1994-09-18_201,1994,"After so much suffering and injustice, the instinct for revenge is a natural one.",0.477,0.114,0.591
201,1994-09-18_201,1994,"At the same time, those who enjoyed the fruits of unjust privilege must be helped to find a new spirit of sharing.",0.111,0.348,0.45899999999999996
201,1994-09-18_201,1994,"The Truth and Reconciliation Commission is an important instrument, not only in dealing with past wrongs, but in freeing all of us to move with a clean conscience into the future.",0.044,0.352,0.39599999999999996
201,1994-09-18_201,1994,"We have to forgive the past; but at the same time, ensure that the dignity of the victims is restored, and their plight properly addressed.",0.085,0.336,0.42100000000000004
201,1994-09-18_201,1994,This will also form an important part of the process to cast the demon of crime and violence out of our social life.,0.259,0.061,0.32
201,1994-09-18_201,1994,"By your fearless commitment to truth and justice, the Methodist Church and other religious bodies helped realise this.",0.0,0.444,0.444
201,1994-09-18_201,1994,"But all governments, no matter how democratic, need constructive criticism and advice.",0.396,0.068,0.464
201,1994-09-18_201,1994,To address this problem requires comprehensive measures to develop our human resources.,0.207,0.132,0.33899999999999997
201,1994-09-18_201,1994,"I am confident that, with the support of the Methodist Church and the religious fraternity as a whole, our nation will reach the mountain tops of its collective desires.",0.0,0.309,0.309
201,1994-09-18_201,1994,I join you in that humble prayer: Nkosi Sikelela i'Afrika!,0.0,0.416,0.416
1225,1994-09-19_1225,1994,It is once again a pleasure for us to find ourselves among our friends in the international community.,0.0,0.312,0.312
1225,1994-09-19_1225,1994,This is in the interest of the developed countries as well.,0.0,0.362,0.362
1225,1994-09-19_1225,1994,Technology is a powerful tool that can be used to tremendous effect in the upliftment of disadvantaged communities.,0.12,0.258,0.378
1225,1994-09-19_1225,1994,as a united people.,0.0,0.583,0.583
1225,1994-09-19_1225,1994,"We are convinced that, today, telecommunications can become an important tool in improving mutually beneficial North South relations.",0.0,0.421,0.421
1225,1994-09-19_1225,1994,"South Africa is determined to play its role in realising these objectives, hand in hand with our neighbours and the African continent as a whole.",0.0,0.359,0.359
1225,1994-09-19_1225,1994,You are also welcome to visit South Africa and savour our beautiful landscapes and multi faceted heritage.,0.0,0.315,0.315
1225,1994-09-19_1225,1994,Let us use technology for its true value: to build peace in the universe.,0.0,0.442,0.442
202,1994-09-20_202,1994,The Government of National Unity is truly appreciative that you have come to South Africa.,0.0,0.333,0.333
202,1994-09-20_202,1994,"We are impressed by your grasp of the difficult problems that we have to grapple with, and your generosity in making a contribution to their solution.",0.153,0.257,0.41000000000000003
202,1994-09-20_202,1994,"We are committed to strengthening this relationship, conscious of the fact that both our nations will benefit tremendously from it.",0.0,0.328,0.328
202,1994-09-20_202,1994,"In the long years of difficult endeavours to this end, we enjoyed the support of British people and various governments.",0.098,0.235,0.33299999999999996
202,1994-09-20_202,1994,And we are confident that these will grow from strength to strength.,0.0,0.516,0.516
203,1994-09-21_203,1994,Thus it is with pride that I welcome you on our soil.,0.0,0.375,0.375
203,1994-09-21_203,1994,"Human beings will never be free if they have no bread, nor will they be satisfied with bread if they are not free.",0.259,0.095,0.354
203,1994-09-21_203,1994,Those that have ignored economic rights have failed to build lasting democracies.,0.359,0.0,0.359
203,1994-09-21_203,1994,It should not be interpreted as a wavering of our commitment.,0.131,0.213,0.344
203,1994-09-21_203,1994,We reject the special plea that some Africa countries are justified in having authoritarian forms of Government.,0.122,0.244,0.366
203,1994-09-21_203,1994,The failure to develop a culture of Human Rights can be so painfully witnessed in Rwanda today.,0.354,0.0,0.354
203,1994-09-21_203,1994,But such a culture has to be nurtured.,0.0,0.391,0.391
203,1994-09-21_203,1994,"Similarly it is important that the legal system itself be made affordable, accessible and efficient.",0.0,0.337,0.337
203,1994-09-21_203,1994,The purpose of the commission is not about vengeance or punishment.,0.218,0.169,0.387
203,1994-09-21_203,1994,"I merely wish to encourage you in your important work as Human Rights Educators across our continent, and to wish you every success in this workshop.",0.0,0.415,0.415
203,1994-09-21_203,1994,"Then, through our own efforts as Africans, we can accomplish our African dream   a continent of peace, prosperity and democracy.",0.0,0.43,0.43
203,1994-09-21_203,1994,I thank you.,0.0,0.714,0.714
1229,1994-09-25_1229,1994,"The mass historical actions of our people, demanding a better life and determined to win their freedom, inspired and impelled him into active political life.",0.05,0.504,0.554
1229,1994-09-25_1229,1994,"A practical man, he emerged as a dedicated and energetic organiser.",0.0,0.457,0.457
1229,1994-09-25_1229,1994,"His courage and his commitment to share the dangers of struggle with the people led to his arrest in the potato boycott, which he defiantly pursued even from within the police cells.",0.236,0.185,0.421
1229,1994-09-25_1229,1994,"Aspects of our struggle were enriched by his wisdom, his rectitude and his firmness as the ANC's Treasurer General.",0.093,0.3,0.393
1229,1994-09-25_1229,1994,"Those of us who had the privilege of knowing Nkobi, the honour of working with him, of being brought down to earth by him, respected and loved him.",0.0,0.355,0.355
1229,1994-09-25_1229,1994,His commitment to the aims and ideals of the ANC was total and dynamic.,0.0,0.389,0.389
1229,1994-09-25_1229,1994,"His font of energy and enthusiasm undiminished and renewed by the advance towards freedom, he continued to devote his energies to working for that day.",0.0,0.403,0.403
1229,1994-09-25_1229,1994,Thomas was blessed in that he was able to see freedom in his lifetime.,0.0,0.403,0.403
1229,1994-09-25_1229,1994,He dedicated hislife to the movement and we shall never forget.,0.0,0.341,0.341
1229,1994-09-25_1229,1994,"Winnie, we thank you for your devoted solicitude to our comrade, in good health and in illness.",0.113,0.34,0.453
1229,1994-09-25_1229,1994,We acknowledge and appreciate your contribution and sacrifice.,0.0,0.464,0.464
1230,1994-09-26_1230,1994,Baie dankie vir die uitnodiging om weer u Universiteit hier in die pragtige Stellenbosch te kom besoek.,0.358,0.0,0.358
1230,1994-09-26_1230,1994,The resources that are available here must in an active and creative way be taken to those communities that are in greatest need.,0.0,0.329,0.329
1230,1994-09-26_1230,1994,You have a specific and special responsibilty towards the oppressed and disadvantaged majority.,0.331,0.154,0.485
1230,1994-09-26_1230,1994,"However, when emphasising the important contribution that the University of Stellenbosch can play in using its rich resources to the benefit of disadvantaged and impoverished communities, we must guard against the temptation for learned people in a privileged institution like this to think that they have the answers to relatively clear problems.",0.13,0.274,0.404
1230,1994-09-26_1230,1994,"Also here at this university with all its privilege and opportunities, you will be liberated from the many poverties of fear and limited human relationships which apartheid has subjected you to.",0.189,0.189,0.378
1230,1994-09-26_1230,1994,Thank you   Baie Dankie,0.0,0.455,0.455
1372,1994-09-29_1372,1994,The Award is therefore a tribute not so much to an individual but to all those who played a critical role in bringing about justice and democracy.,0.087,0.294,0.381
1372,1994-09-29_1372,1994,"Thirdly, introducing changes in the administration of justice in such a way that it can reflect the new mores and inspire confidence within the population as a whole.",0.0,0.311,0.311
1372,1994-09-29_1372,1994,"None of us can find acceptable the way in which the old order lives on in so many important areas   in the form of unemployment, disparities in income, lack of housing, inadequate health care, poor education and other scourges.",0.217,0.15,0.367
1372,1994-09-29_1372,1994,"I refer here, on the one hand, to the tendency to abuse political rights by engaging in such activities as hostage taking and blockades of roads.",0.132,0.176,0.308
1372,1994-09-29_1372,1994,"It is this commitment to media freedom and a culture of decency, especially among public officials, which has occasioned the cabinet decision.",0.0,0.362,0.362
1372,1994-09-29_1372,1994,"However, the joint award then was a sign of your confidence in the emerging consensus cutting across racial and political affiliations.",0.059,0.269,0.328
1372,1994-09-29_1372,1994,"In a sense, today's Award serves to validate that optimistic prognosis.",0.0,0.542,0.542
1372,1994-09-29_1372,1994,"We can therefore rightfully feel pride and joy, as a nation, in what has been achieved.",0.0,0.415,0.415
1372,1994-09-29_1372,1994,"I should once more thank you for this prestigious Award accorded to me and my colleague, the Deputy President.",0.0,0.379,0.379
204,1994-10-03_204,1994,That historic change has come about not least because of the great efforts in which the United Nation engaged to ensure the suppression of the apartheid crime against humanity.,0.146,0.296,0.44199999999999995
204,1994-10-03_204,1994,"Because apartheid reduced and undermined the credibility of the United Nation as an effective international instrument to end racism and secure the fundamental human rights of all people, the establishment and consolidation constituted a brazen challenge to the very existence of this organization.",0.126,0.184,0.31
204,1994-10-03_204,1994,The United Nations was born out of the titanic struggle against Nazism and fascism with their pernicious doctrines and practices of racial superiority and genocide.,0.168,0.165,0.333
204,1994-10-03_204,1994,"We believe that it was indeed of great importance to the universal efficacy of and respect for the Declaration on Human Rights and the United Nations Charter, that the United Nations should have spurned the pleas of the apartheid regime, that the gross violation of human rights in South Africa was a domestic matter of no legal or legitimate concern to the world today.",0.106,0.248,0.354
204,1994-10-03_204,1994,The millions of our people say thank you and thank you again that the respect for your own dignity as human beings inspired you to act to ensure the restoration of our dignity as well.,0.0,0.442,0.442
204,1994-10-03_204,1994,"Clearly, these documents would have no life unless the people give them life.",0.138,0.17,0.30800000000000005
204,1994-10-03_204,1994,"In all we do, we have to ensure the healing of the wounds inflicted on all our people across the great dividing line imposed on our society by centuries of colonialism and apartheid.",0.08,0.237,0.317
204,1994-10-03_204,1994,The road we shall have to travel to reach this destination will by no means be easy.,0.109,0.198,0.307
204,1994-10-03_204,1994,"And yet however hard this battle will be, we will not surrender.",0.291,0.115,0.40599999999999997
204,1994-10-03_204,1994,"The very fact that racism degrades both the perpetrator and the victim commands that, if we are true to our commitment to protect human dignity, we fight on until victory is achieved.",0.293,0.306,0.599
204,1994-10-03_204,1994,"We firmly believe that we, who have particular experience of the destructive and anti human force of racism owe it to ourselves to centre our transformation on the creation of a truly non racial society.",0.234,0.113,0.34700000000000003
204,1994-10-03_204,1994,"Because we know racism so intimately, we must stand a good chance to develop and nurture its opposite.",0.168,0.299,0.46699999999999997
204,1994-10-03_204,1994,"It will perhaps come to be that we who have harboured in our country the worst example of racism since the defeat of Nazism, will make a contribution to human civilisation by ordering our affairs in such a manner that we strike an effective and lasting blow against racism everywhere.",0.271,0.05,0.321
204,1994-10-03_204,1994,"Our political emancipation has also brought into sharp focus the urgent need to engage in the struggle to secure our people's freedom from want, from hunger and from ignorance.",0.162,0.36,0.522
204,1994-10-03_204,1994,"That better life must mean an end to poverty, to joblessness, homelessness and the despair that comes of deprivation.",0.319,0.11,0.429
204,1994-10-03_204,1994,We are pleased and inspired that both the Secretary General and the specialised agencies of the United Nations have taken up the development challenge in South Africa with the enthusiasm that they have.,0.0,0.319,0.319
204,1994-10-03_204,1994,"Out of all this are born social conflicts which produce insecurity and instability, civil and other wars that claim many lives, millions of desperate refugees and the destruction of the little wealth that poor countries are able to accumulate.",0.338,0.055,0.393
204,1994-10-03_204,1994,The United Nations understood this very well that racism in our country could not but feed racism in other parts of the world as well.,0.246,0.189,0.435
204,1994-10-03_204,1994,"The great challenge of our age to the United Nations Organisation is to answer the question   given the interdependence of the nations of the world, what is it that we can and must do to ensure that democracy, peace and prosperity prevail everywhere!",0.0,0.364,0.364
204,1994-10-03_204,1994,And yet there can be no gainsaying the fact that such progress as we have made has been more by stealth rather than in the bold and determined fashion which the world crisis demands today.,0.176,0.175,0.351
204,1994-10-03_204,1994,"This process must, naturally, impact, amongst others, on the structure and functioning of the Security Council and the peace making and peace keeping issues raised by the Secretary General in his Agenda for Peace.",0.0,0.301,0.301
204,1994-10-03_204,1994,Democratic South Africa rejoins the world community of nations determined to play its role in helping to strengthen the United Nations and to contribute what it can to the furtherance of its purposes.,0.0,0.302,0.302
204,1994-10-03_204,1994,We are determined to play our full part in all processes that address the important question of the non proliferation and destruction of weapons of mass destruction.,0.272,0.174,0.446
204,1994-10-03_204,1994,"Apart from anything else, we are therefore actively engaged in the preparations for what we are convinced will be a successful Beijing Conference.",0.0,0.39,0.39
204,1994-10-03_204,1994,"Ours must become a continent free of such tragedies as those that have afflicted our own country, Rwanda, Somalia, Angola, Mozambique, Sudan and Liberia.",0.188,0.115,0.303
204,1994-10-03_204,1994,"Happily, the OAU is actively addressing this issue of peace and stability on our continent.",0.0,0.439,0.439
204,1994-10-03_204,1994,I thank you.,0.0,0.714,0.714
1231,1994-10-03_1231,1994,May I first thank you sincerely for giving us the opportunity to meet you and share views with the distinguished leaders of business in the United States gathered here tonight.,0.0,0.461,0.461
1231,1994-10-03_1231,1994,"I would also like to extend to you our appreciation of the interest and concern for our country which you have demonstrated and continue to sustain, and which, I am convinced, will develop into an enduring partnership.",0.0,0.306,0.306
1231,1994-10-03_1231,1994,The success of the RDP is crucial to the survival and development of our newly won democracy.,0.0,0.33,0.33
1231,1994-10-03_1231,1994,"Unless we successfully address the question of economic growth, development and equitable distribution of wealth and income, the prospects for guaranteeing the stability of our democratic settlement will not be good.",0.059,0.333,0.392
1231,1994-10-03_1231,1994,"What role can you play in these endeavours, which are based on values that we all share?",0.0,0.343,0.343
1231,1994-10-03_1231,1994,They will however play a central and valuable role in our economic development.,0.0,0.355,0.355
1231,1994-10-03_1231,1994,And we do have confidence that you will join us in the partnership to help transform South Africa into a growing economy based on equity.,0.0,0.331,0.331
1231,1994-10-03_1231,1994,We are therefore keenly aware of the importance of an economic and social climate that will create opportunities for investors.,0.0,0.365,0.365
1231,1994-10-03_1231,1994,"We are extremely encouraged by the expression of confidence and willingness to help, shown by the US Administration.",0.0,0.438,0.438
1231,1994-10-03_1231,1994,This is because we do appreciate that the causes of the conflict of the past were well understood.,0.104,0.217,0.321
1231,1994-10-03_1231,1994,"In the same vein, the fact that these problems have now been largely removed would be well appreciated.",0.117,0.234,0.35100000000000003
1232,1994-10-03_1232,1994,It is with great humility that I accept the honour to toast the Secretary General on your behalf.,0.0,0.426,0.426
1232,1994-10-03_1232,1994,"The search for peace between States has, throughout this century, called for an effective collective security system.",0.0,0.391,0.391
1232,1994-10-03_1232,1994,"Thus, the United Nations was born to forge swords into plough shares.",0.0,0.333,0.333
1232,1994-10-03_1232,1994,"In our search, innovative approaches were developed.",0.0,0.326,0.326
1232,1994-10-03_1232,1994,"Regional mechanisms, backed by the United Nations, can apply collective resources and experiences in resolving and preventing such conflict.",0.142,0.272,0.41400000000000003
1232,1994-10-03_1232,1994,"Recently, in our own region, Southern Africa, we have seen this approach successfully put into practice in helping to resolve the crisis in the Kingdom of Lesotho.",0.117,0.228,0.34500000000000003
1232,1994-10-03_1232,1994,"In our case, the elimination of the apartheid crime against humanity has made peace and democracy a reality.",0.159,0.159,0.318
1232,1994-10-03_1232,1994,No one can deny that the world has yet to lay to rest the terrifying threat of nuclear annihilation.,0.438,0.0,0.438
1232,1994-10-03_1232,1994,"Nevertheless, security is correctly taking on a broader connotation, including, in particular, human well being, freedom from want and sustainable development.",0.0,0.385,0.385
1232,1994-10-03_1232,1994,It is a challenge that the United Nations will have to address in earnest in its second half century.,0.0,0.33,0.33
1232,1994-10-03_1232,1994,Your Excellencies.,0.0,0.773,0.773
1232,1994-10-03_1232,1994,"Please join me in a toast to the Secretary General, to the United Nations and to a new vision of this august body.",0.0,0.354,0.354
1234,1994-10-04_1234,1994,"Thank you for your warm welcome, and for this important opportunity to meet and speak with such a distinguished audience.",0.0,0.539,0.539
1234,1994-10-04_1234,1994,An occasion like this deepens the pride South Africans feel as a nation in our newly achieved democracy.,0.0,0.34,0.34
1234,1994-10-04_1234,1994,"The struggle against apartheid was long, arduous and painful.",0.426,0.0,0.426
1234,1994-10-04_1234,1994,The people and government of the United States shared in that effort in a manner that was decisive to the achievement of our final victory.,0.0,0.395,0.395
1234,1994-10-04_1234,1994,"Above all, we appreciate the fact that democracy would be hollow if it did not entail fundamental socio economic changes to liberate millions from the bondage of poverty and deprivation.",0.164,0.139,0.30300000000000005
1234,1994-10-04_1234,1994,"Its feasibility, on the other hand, depends on sustainable economic growth.",0.0,0.392,0.392
1234,1994-10-04_1234,1994,"And, indeed, the recent trade fair in New York involving South African business, will leave you in no doubt that our business people will be exploiting that opportunity to the full.",0.226,0.131,0.357
1234,1994-10-04_1234,1994,"Our partnership, therefore, is one not premised on hand outs, but a mutual effort to consolidate a young democracy and ensure that it plays its role in the effort to build a better South Africa, a better Africa and a better world.",0.036,0.347,0.38299999999999995
1234,1994-10-04_1234,1994,The Government of National Unity is committed to creating an environment containing optimal conditions for investment and economic growth.,0.0,0.385,0.385
1234,1994-10-04_1234,1994,"These were not easy decisions, for they demanded sacrifices from some of our people.",0.242,0.14,0.382
1234,1994-10-04_1234,1994,"Ladies and gentlemen,   In pursuing democratic ideals and human rights, the United States and South Africa have a common interest and shared values.",0.0,0.428,0.428
1234,1994-10-04_1234,1994,But the underlying message is that our governments and peoples share common goals premised on noble human values.,0.0,0.408,0.408
1234,1994-10-04_1234,1994,"May I, with all humility, express once more our appreciation for this opportunity to share views with you and for your support over the years.",0.0,0.349,0.349
1234,1994-10-04_1234,1994,"Thus, can our two democracies join hands in building a better world of free nations, of men, women and children born free and destined to live their lives in freedom and economic prosperity.",0.0,0.421,0.421
1235,1994-10-04_1235,1994,"Democracy and justice are ideals we, in South Africa, have cherished over the years.",0.0,0.436,0.436
1235,1994-10-04_1235,1994,"As in your country, many suffered and sacrificed as we traversed the long road to their attainment.",0.147,0.207,0.354
1235,1994-10-04_1235,1994,"Though in its infancy in our country, the system of democracy is today a reality that we derive pride from, an achievement we are determined to protect like the apple of our eye.",0.0,0.311,0.311
1235,1994-10-04_1235,1994,The United States and its people played a significant role in the struggle against apartheid and all that it stood for.,0.091,0.277,0.368
1235,1994-10-04_1235,1994,We thank you for your support then and for your commitment now to our newly achieved democracy and to the reconstruction and development of our country.,0.0,0.315,0.315
1235,1994-10-04_1235,1994,"Our world faces many urgent challenges   deprivation, conflict, ignorance, environmental degradation, hunger and disease   some on an unprecedented scale.",0.532,0.103,0.635
1236,1994-10-05_1236,1994,"May I first express my profound and heartfelt appreciation that the jury for the International Prize of ""The Hunger Project"" has honoured me with this Eighth Annual Africa Prize for ""Leadership for the Sustainable End of Hunger"".",0.041,0.342,0.383
1236,1994-10-05_1236,1994,I am deeply honoured to join the group of past African Prize laureates.,0.0,0.507,0.507
1236,1994-10-05_1236,1994,"Since it began in 1977, ""The Hunger Project"" has achieved many successes, particularly through its human development programmes.",0.087,0.258,0.345
1236,1994-10-05_1236,1994,"In receiving this Eighth Annual Africa prize, I would like to commend you for your efforts, and trust that your unselfish dedication and commitment will, in years to come, assume more practical forms to help bring an end to world hunger.",0.038,0.331,0.369
1236,1994-10-05_1236,1994,The report concludes that famine and severe food shortages threaten more than 34 million people in sub Saharan Africa.,0.407,0.0,0.407
1236,1994-10-05_1236,1994,"It identifies civil strife, rather than merely bad weather or natural disasters, as the principal cause of the continent's hunger.",0.399,0.086,0.485
1236,1994-10-05_1236,1994,"It blames protracted conflict in various countries for damaging fragile agricultural economies, which results also in neighbouring agricultural industries buckling under the pressure of millions of refugees.",0.362,0.0,0.362
1236,1994-10-05_1236,1994,The tragic civil war in Rwanda is the most recent example of hundreds of thousands of displaced people being forced to seek refuge in neighbouring countries.,0.288,0.073,0.361
1236,1994-10-05_1236,1994,The result was the worst human catastrophe in modern times.,0.486,0.114,0.6
1236,1994-10-05_1236,1994,Africa as a continent faces a terrible food crisis.,0.59,0.0,0.59
