speech_id,file,year,sentence,negative,neutral,positive,compound score
1120,1990-04-01_1120,1990,We stand at the threshold of liberation.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,The obstacles in our way should not discourage us.,0.218,0.587,0.195,-0.069
1120,1990-04-01_1120,1990,We must spare neither strength nor effort in pursuit of our cherished goal.,0.155,0.65,0.195,0.171
1120,1990-04-01_1120,1990,We must clearly see the obstacles.,0.28,0.43,0.29,0.0258
1120,1990-04-01_1120,1990,We must fully know and understand the tasks before us.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,We are duty bound to the struggle and to the people to identify the obstacles to peace.,0.219,0.625,0.156,-0.1027
1120,1990-04-01_1120,1990,This is a counter productive step.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,"Every man and woman must shape the future non racial, democratic South Africa.",0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,Our people totally reject the Bantustans   they desire to be re incorporated into South Africa.,0.16,0.695,0.144,-0.0754
1120,1990-04-01_1120,1990,They want to be part and parcel of the forces that shape the future of our country.,0.0,0.925,0.075,0.0772
1120,1990-04-01_1120,1990,This rejection and desire has been translated into active mass struggles directed at the pillars of this system.,0.236,0.551,0.213,-0.1531
1120,1990-04-01_1120,1990,We must build the ANC at every level of our lives.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,"During the time when we had to conduct our struggle under total illegality, it was the support of our people, the discipline of our underground networks and MK that helped carry us through to the present period.",0.057,0.875,0.068,0.1027
1120,1990-04-01_1120,1990,"Even at this time, many good comrades failed to adequately master the correct ways of working amongst the people.",0.142,0.733,0.125,-0.1027
1120,1990-04-01_1120,1990,Today we need even more the same discipline and   dedication.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,When I make this claim I make it not from the point of view of my personal outlook and position.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,I make it because that is the bedrock on which the organisation rests.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,That is the first and basic requirement of our discipline and our unity of purpose.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,"I call on you to measure all of us in the ANC irrespective of the positions we hold, to test what we say against what our president and the NEC say.",0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,Build the trade union movement in the Bantustans.,0.0,1.0,0.0,0.0
1120,1990-04-01_1120,1990,The community must exert pressure on the authorities to address the grievances of the teachers as an urgent step to ensure education takes place at school.,0.151,0.707,0.141,-0.0772
1120,1990-04-01_1120,1990,Structures that uphold the highest levels of discipline and democratic practice.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,"Your contribution to the struggle, to our irreversible advance towards liberation, has been truly enormous.",0.216,0.632,0.153,-0.0516
26,1990-04-13_26,1990,"The people's movement, the ANC, belongs to you in the same way that you belong to it.",0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,"Therefore it is clear, dear comrades, that your place and role in society and the struggle impose the responsibility on you to act in unison as one of the principal motor forces of our struggle.",0.162,0.714,0.124,-0.1531
26,1990-04-13_26,1990,All of this must be carried out in the context of our ongoing struggle for the sharing of power with the people.,0.092,0.797,0.112,0.128
26,1990-04-13_26,1990,We have arrived at a point where the Pretoria Government has understood and accepted that the system of white minority domination can no longer be maintained.,0.124,0.8,0.076,-0.0772
26,1990-04-13_26,1990,It has to go and has to go now!,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,The front found an expression in the Conference for a Democratic Future held last December.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,The building of a broad democratic front is part of the process of organisation.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,It therefore must be approached with all due seriousness.,0.13,0.87,0.0,-0.0516
26,1990-04-13_26,1990,A good organiser knows that there is no such thing as a readymade member of any organisation.,0.122,0.718,0.16,0.1779
26,1990-04-13_26,1990,To organise means to go out and convince those who were not convinced before.,0.139,0.738,0.123,-0.0665
26,1990-04-13_26,1990,"These remarks are relevant, for instance, with regard to the work all of us are carrying out in the rural areas.",0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,We should observe this manner of operation wherever we go out to organise.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,Build ANC structures   We have spoken of the broad democratic front.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,Without these sectoral structures it will be impossible to construct the broad front.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,"As the South African Youth Congress, most if not all of whose members see themselves as part of the ANC, you have a historic responsibility to join hands with the ANC Youth Section to rebuild that central component of our struggling forces in our country  the ANC Youth League.",0.055,0.902,0.043,-0.1531
26,1990-04-13_26,1990,"You, as has often been said, are the leaders of this community of the future.",0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,One of these is utmost discipline.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,We expect far more from you than that.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,"The police seem also, in some areas, to be working with armed right wing vigilantes, who themselves are shooting innocent people….",0.105,0.795,0.1,-0.0258
26,1990-04-13_26,1990,How different their attitude when they deal with demonstrations by whites.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,Traditional chiefs   I have touched on the question of homeland leaders and traditional chiefs.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,"These are our traditional leaders, some of whom have an impressive record in the fight against apartheid.",0.124,0.718,0.158,0.1779
26,1990-04-13_26,1990,And those who feel that we have nothing to with the chiefs do not know the policy of the ANC and have no idea how to strengthen the organisation in the countryside.,0.064,0.87,0.067,0.0258
26,1990-04-13_26,1990,In our custom and history.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,The chief is the mouthpiece of his people.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,And if any chief decides to be a tyrant.,0.0,1.0,0.0,0.0
26,1990-04-13_26,1990,These men are our flesh and blood and we want them to join the struggle.,0.129,0.674,0.197,0.0516
27,1990-04-16_27,1990,What you did then made it possible for us all to do what we are doing here today.,0.0,1.0,0.0,0.0
27,1990-04-16_27,1990,We must however remember that only a few have been released.,0.0,1.0,0.0,0.0
27,1990-04-16_27,1990,A greater number remains in prison.,0.363,0.22,0.418,-0.128
27,1990-04-16_27,1990,Together we must pledge to continue our united offensive for the abolition of the apartheid system.,0.152,0.707,0.141,-0.0516
27,1990-04-16_27,1990,Every day it produces orphans throughout Southern Africa.,0.0,1.0,0.0,0.0
27,1990-04-16_27,1990,We require your assistance to generate the means which will enable us to reconstruct the ANC after 30 years of illegality.,0.0,1.0,0.0,0.0
27,1990-04-16_27,1990,"I cannot complete my speech without referring to our Comrade President, Oliver Tambo.",0.0,1.0,0.0,0.0
27,1990-04-16_27,1990,"As you know, Comrade Oliver Tambo is recovering in a clinic in Sweden.",0.0,1.0,0.0,0.0
29,1990-05-04_29,1990,"But, the African National Congress has never claimed to be the sole representative of the black people in this country.",0.0,1.0,0.0,0.0
29,1990-05-04_29,1990,Is that correct?,0.0,1.0,0.0,0.0
29,1990-05-04_29,1990,It has always been our standpoint.,0.0,1.0,0.0,0.0
29,1990-05-04_29,1990,"Other well trained and experienced leaders of the movement had been thrown into jail, and those members who had remained inside the country had been gagged.",0.081,0.845,0.074,-0.0516
29,1990-05-04_29,1990,Therefore there was nobody to explain the policy of the organisation to instil discipline.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Recently, I had occasion to read an advertisement inserted in the British press by the Anglo American Corporation.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Both of us, you representing the business world and we a political movement, must deliver.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"But it also means that we have to overcome the mutual mistrust that, to some degree, undoubtedly exists between us.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,We do not have to elaborate the reasons for that mistrust.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"As South Africans, we all know that they emanate from the fact that on one side of the street are the haves, and on the other, the have nots; on one side, the whites, and on the other, the blacks.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Baa!,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"black sheep,   Have you any wool?",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"One for the master,   One for the dame,   One for the little boy   Who lives down the lane.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Was it because they had seen in practice that the white sheep apportioned only a tenth of its wool, or none at all, to the little boy down the lane?",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"If you poison us, do we not die?",0.277,0.474,0.249,-0.091
30,1990-05-23_30,1990,"And if you wrong us, shall we not revenge?",0.241,0.544,0.216,-0.0834
30,1990-05-23_30,1990,We pose them for the same reasons.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Those among us who are white come from that section of our population that has power, and, in a sense, total power, over the lives of the black people.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Nothing within the sphere of human endeavour is excepted   be it political, economic, military, educational or any other.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Structure of political power   One of the fundamental issues that the process of transformation must address is the question of the structure of power.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"The specific manner in which this would be expressed in a constitution is something that will have to be negotiated, preferably within an elected constituent assembly.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,There should be regular elections so that the people decide who should be on the driving seat.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Power should devolve to lower organs of government so as to ensure the broadest participation of the people in the democratic process.,0.088,0.798,0.114,0.1689
30,1990-05-23_30,1990,"All this, of course, addresses the issue of the structure of political power.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,We are saying it must change radically.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Deracialisation of economic power   But then, what about economic power?",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"This, obviously, is one of the thorniest issues that must be addressed.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"If somebody did any arithmetical calculation, he or she would probably find that the total number of people who sit on the boards of these companies as directors is far less than one thousand.",0.0,0.962,0.038,0.0772
30,1990-05-23_30,1990,These will almost exclusively be white males.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,We make this demand not as a result of any imperative that might be said to derive from ideological convictions.,0.083,0.917,0.0,-0.1593
30,1990-05-23_30,1990,"One of these imperatives is to end white domination in all its forms, to deracialise the exercise of economic power.",0.059,0.941,0.0,-0.0516
30,1990-05-23_30,1990,There are many issues we shall have to consider as we discuss the question of democratisation and deracialisation of economic power.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,I would also like to stress that we do not want to have everything done by the new government.,0.187,0.697,0.116,-0.1336
30,1990-05-23_30,1990,We might mention at this point that we are firmly opposed to the process of privatisation on which the government has embarked.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"Additionally and inevitably, the process of privatisation cannot but reinforce the economic power relations which we assert have to be changed.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,"As we have said, the land question must also be addressed within the context of the restructuring of the old economic power relations.",0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Recent state actions to sell state land and to evict people from white farms are entirely unhelpful to these purposes.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,We still believe that there must be further discussion of the issue of nationalisation of assets that might at the moment be privately owned.,0.0,0.931,0.069,0.1779
30,1990-05-23_30,1990,"The ANC has no blueprint that decrees that these or other assets will be nationalised, or that such nationalisation would take this or the other form.",0.079,0.86,0.061,-0.128
30,1990-05-23_30,1990,There should be no debate among us about the centrality of the issue of ensuring a rapidly growing economy.,0.105,0.714,0.181,0.1531
30,1990-05-23_30,1990,This conference will obviously not have the possibility to look at these figures and to study their macro economic implications.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Perhaps there are only three or four points we should raise at this stage.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,One of these is that we are concerned at persistent reports that some of our own domestic companies have been and are involved in a process of exporting capital from this country.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,This would of course make a decisive contribution to the critical issue of the level of productivity in the economy as a whole.,0.099,0.819,0.082,-0.1027
30,1990-05-23_30,1990,"It should be commonly agreed among us that the democratic state must indeed have a responsibility to provide this material cushion, at least to protect the most disadvantaged.",0.094,0.757,0.148,0.1796
30,1990-05-23_30,1990,"Certainly, the present day apartheid absurdity must be addressed whereby public per capita social spending on the whites is at least six times higher than on Africans.",0.084,0.836,0.08,-0.0258
30,1990-05-23_30,1990,"Indeed, we could say that even now, as we enter a period of transition, it might be necessary to establish mechanisms by which those who have been excluded from power play a role in determining the disbursement of public funds.",0.059,0.882,0.059,0.0
30,1990-05-23_30,1990,But obviously enormous savings will be made as a result of the abolition of the multi headed hydra represented by the various apartheid administrative structures.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,We would also be of the view that we should build a state system which does not seek to administer the lives of people as though they were wards of the state.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Apartheid system must go   The democratic project in which we are all interested cannot succeed unless the economy can deliver.,0.113,0.772,0.116,0.0186
30,1990-05-23_30,1990,Black employment is the same now as it was ten years ago.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,The rate of investment in fixed capital is decreasing.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Inflation is high.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,There is no prospect of getting out of the morass while the apartheid system of white minority rule remains in place.,0.094,0.812,0.094,0.0
30,1990-05-23_30,1990,"The Nationalist Party, responding to the failure of its grand design, is taking the first steps in the process of abandoning apartheid ideology.",0.193,0.621,0.186,-0.0516
30,1990-05-23_30,1990,The change in our overall reality has made it possible for us all to move towards a just political settlement.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,Think about future in new terms   We need the same transformation in the economic sphere.,0.0,1.0,0.0,0.0
30,1990-05-23_30,1990,I hope that you are able to abandon old ideas and think about the future in new terms.,0.139,0.721,0.139,0.0
1121,1990-05-23_1121,1990,Recently I had occasion to read an advertisement inserted in the British press by the Anglo American Corporation.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Both of us, you representing the business world and we a political movement, must deliver.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"But it also means that we have to overcome the mutual mistrust that, to some degree, undoubtedly exists between us.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,We do not have to elaborate the reasons for that mistrust.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,As South Africans we all know what they are.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"We know that they emanate from the fact that on one side of the street are the haves, and on the other, the have nots; on one side, the wites, and on the other, the blacks.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,Baa!,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Black sheep,   Have you any wool?",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"One for the master,   One for the dame,   One for the little boy,   Who lives down the lane.""",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Was it because they had seen in the practice, that the white sheep apportioned only a tenth of its wool, or none at all, to the little boy down the lane!",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"If you poison us, do we not die?",0.277,0.474,0.249,-0.091
1121,1990-05-23_1121,1990,"And if you wrong us, shall we not revenge?",0.241,0.544,0.216,-0.0834
1121,1990-05-23_1121,1990,We pose them for the same reasons.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Those among us who are white come from that section of our population that has power, and in a sense, total power over the lvies of the black people.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Nothing within the sphere of human endeavour isi excepted  be it political, economic, military, educational or any other.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,One of the fundamental issues that the process of transformation must address is the question of the structure of power.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"The specific manner in which this would be expressed in a constitution is something that will have to be negotiated, preferably within an elected constituent assembly.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,There should be regular elections so that the people decide who should be on the driving seat.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,Power should devolve to lower organs of government so as to ensure the broadest participation of the people in the democratic process.,0.088,0.798,0.114,0.1689
1121,1990-05-23_1121,1990,"All this, of course, addresses the issue of the structure of political power.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,We are saying it must change radically.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"But then, what about economic power.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"This, obviously, is one of the thorniest issues that must be addressed.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"If somebody did any arithmetical calculation, he or she would probably find that the total number of people who sit on the boards of these companies as directors, is far less than one thousand.",0.0,0.962,0.038,0.0772
1121,1990-05-23_1121,1990,These will almost exclusively be white males.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,We make this demand not as a result of any imperative that might be said to derive from ideological convictions.,0.083,0.917,0.0,-0.1593
1121,1990-05-23_1121,1990,"One of these imperatives is to end white domination in all its forms, to deracialise the exercise of economic power.",0.059,0.941,0.0,-0.0516
1121,1990-05-23_1121,1990,There are many issues we shall have to consider as we discuss the question of the democratisation and deracialisation of economic power.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"We might mention, at this point, that we are firmly opposed to the process of privatisation on which the government has embarked.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"Additionally and inevitably, the process of privatisation cannot but reinforce the economic power relations which we assert have to be changed.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"As we have said, the land question must also be addressed within the context of the restructuring of the old economic power relations.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,Recent state actions to sell state land and to evict people from white farms are entirely unhelpful to these purposes.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,We still believe that there must be further discussion of the issue of nationalisation of assets that might at the moment be privately owned.,0.0,0.931,0.069,0.1779
1121,1990-05-23_1121,1990,"The ANC has no blueprint that decrees that these or other assets will be nationalised, or that such nationalisation would take this or the other form.",0.079,0.86,0.061,-0.128
1121,1990-05-23_1121,1990,There should be no debate among us about the centrality of the issue of ensuring a rapidly growing economy.,0.105,0.714,0.181,0.1531
1121,1990-05-23_1121,1990,This conference will obviously not have the possibility to look at these figures and to study their macro economic implications.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,Perhaps there are only three or four points we should make at this stage.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,One of these is that we are concerned at persistent reports that some of our own domestic companies have been and are involved in a process of exporting capital from this country.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,"A situation could develop in which, in terms of levels of income, we continue to have a persistent gap between the haves and have nots, despite any increases that may take place in the standard of living of the latter.",0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,This would of course make a decisive contribution to the critical issue of the level of productivity in the economy as a whole.,0.099,0.819,0.082,-0.1027
1121,1990-05-23_1121,1990,"It should be commonly agreed among us that the democratic state must indeed have a responsibility to provide this material cushion, at least to protect the most disadvantaged.",0.094,0.757,0.148,0.1796
1121,1990-05-23_1121,1990,Certainly the present day apartheid absurdity must be addressed whereby public per capita social spending on the whites is at least six times higher than on Africans.,0.084,0.836,0.08,-0.0258
1121,1990-05-23_1121,1990,"Indeed we could say that even now, as we enter a period of transition, it might be necessary to establish mechanisms by which those who have been excluded from power play a role in determining the disbursement of public funds.",0.059,0.882,0.059,0.0
1121,1990-05-23_1121,1990,But obviously enormous savings will be made as a result of the abolition of the multi headed hydra represented by the various apartheid administrative structures.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,We would also be of the view that we should build a state system which does not seek to administer the lvies of people as though they were wards of the state.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,The rate of investment in fixed capital is decreasing.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,Inflation is high.,0.0,1.0,0.0,0.0
1121,1990-05-23_1121,1990,There is no prospect of getting out of the morass while the apartheid system of white minority rule remains in place.,0.094,0.812,0.094,0.0
1119,1990-05-27_1119,1990,Your efforts have made all this a reality.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,"In this regard, we pay special tribute to the workers, the youth, the women, the religious community, traditional leaders and all other sectors of our people who have spared neither strength nor effort to bring fundament.al change to this country.",0.092,0.846,0.062,-0.0844
1119,1990-05-27_1119,1990,We cannot allow this to continue.,0.25,0.75,0.0,-0.1695
1119,1990-05-27_1119,1990,It is the task of all patriots to bring this to an end.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,We are aware that students are not attending classes.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,And this concerns us as it concerns all parents.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,"As you all know, a delegation of the ANC met the South African government a few weeks ago.",0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,The Groote Schuur summit did not itself constitute negotiations.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Negotiations will come only it the government meets these demands of the people.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,"And as we have always stated, negotiations will be among representatives of the people, elected on the basis of one person, one vote on a common voters' roll.",0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,The African National Congress cannot and will not negotiate above the heads and behind the backs of the people.,0.062,0.938,0.0,-0.0516
1119,1990-05-27_1119,1990,Questions about the future of our country are serious matters that have to involve all the people.,0.075,0.862,0.063,-0.0516
1119,1990-05-27_1119,1990,Only mandated representatives of the people can claim the right to thrash out the future constitutional order.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,But apartheid remains in place.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Without the removal of this system the wretchedness and squalor we live in will remain unchanged.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Our homelessness will continue to stalk us in the cold and rainy nights.,0.098,0.902,0.0,-0.0772
1119,1990-05-27_1119,1990,We   say all this as the firm conviction of an organisation tested in the crucible of actual struggle and actual sacrifice.,0.097,0.798,0.105,0.0516
1119,1990-05-27_1119,1990,The world is behind us in our efforts.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,"Let us strengthen people's organisations of the youth, women, students, traditional leaders, religious communities,   business persons and many more, and forge them into a mighty force to challenge and defeat the system of apartheid.",0.082,0.82,0.098,-0.1027
1119,1990-05-27_1119,1990,The hour to bury apartheid has come.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Let us unite and do the historic deed.,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Matla!,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Mayibuye!,0.0,1.0,0.0,0.0
1119,1990-05-27_1119,1990,Viva the ANC!,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,Your words are a reflection of the support given to our struggle by the people of France.,0.121,0.737,0.142,0.1027
31,1990-06-06_31,1990,"Mr. President:   It is, we believe appropriate that my first words on French soil should be delivered at this historic human rights court.",0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,The concept of human rights is synonymous with the French Revolution.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,"If I had not been in France, together with my President, Oliver Tambo, to participate in the activities marking its bicentenary.",0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,The French revolution helped to change the course of world history.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,Last month we met with representatives of the South African government.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,They have also recognised that they should deal with the ANC as equals.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,We do not doubt their integrity on these issues.,0.193,0.62,0.187,-0.0191
31,1990-06-06_31,1990,"But the main pillar of apartheid, the system of White minority domination in place.",0.091,0.909,0.0,-0.0772
31,1990-06-06_31,1990,Apartheid has persisted for too long.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,Apartheid must go.,0.0,1.0,0.0,0.0
31,1990-06-06_31,1990,It must go now.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,This notion has been put forward as a means to perpetuate the racial and ethnic apartheid divisions to which we have referred.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,"The concept of a universal adult suffrage, of one person one vote, is fundamental to all democratic societies.",0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,This is what the meeting between the government and ourselves at the beginning of May dealt with.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,It is an agreement to remove obstacles to negotiations.,0.203,0.547,0.25,0.1531
32,1990-06-07_32,1990,"And when it has been implemented, apartheid, system of White minority rule, will still be in place.",0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,Political trials have not ended.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,The exiles have not returned.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,But the fact of the matter is that they not yet been done.,0.0,0.913,0.087,0.0387
32,1990-06-07_32,1990,"At the same time, we must deal with reality.",0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,The real meaning of the spoken word has to be demonstrated by practical deeds.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,We say all this particularly in view of the reality that there are many among our White compatriots who are opposed to chance and are determined to fight for the maintenance of the system of White minority domination.,0.09,0.806,0.104,0.1531
32,1990-06-07_32,1990,They are within the South African Defence Force and the South African Police.,0.0,0.896,0.104,0.1027
32,1990-06-07_32,1990,Others are also forming or have formed private armies and armed vigilante groups.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,These have to be maintained.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,"Such a consensus is a fundamental to peace, stability and stable human relations elements that are of critical importance for a such as ours with its history of violence, conflict and stability.",0.218,0.576,0.206,-0.128
32,1990-06-07_32,1990,We will do everything in our power to achieve these results.,0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,These centre around the matter of the reconstruction of South Africa the matter of the construction of South Africa in the post  apartheid period.,0.0,0.909,0.091,0.0516
32,1990-06-07_32,1990,"The needs that have to be met are both pressing and gigantic  Housing, Education, Health, Employment, Nutrition and so on.",0.0,1.0,0.0,0.0
32,1990-06-07_32,1990,They need to be addressed as a matter of urgency and therefore the issue of ending the apartheid system needs to be addressed as a matter of urgency.,0.0,0.916,0.084,0.0516
33,1990-06-07_33,1990,"The blood of the Huguenots who came to our country in the 17th century courses through the veins of many of our people, both Black and White.",0.0,1.0,0.0,0.0
33,1990-06-07_33,1990,The culture they brought is part of what constitutes the common South African identity.,0.0,1.0,0.0,0.0
33,1990-06-07_33,1990,Our country is also a participant in that process.,0.0,1.0,0.0,0.0
38,1990-06-08_38,1990,"Let me assure you that despite the thickness of the prison walls, all of us on Robben Island and other jails could hear your voices demanding our release very clearly.",0.142,0.711,0.147,0.0498
38,1990-06-08_38,1990,We thank you that you refused to forget us.,0.325,0.476,0.198,-0.1531
38,1990-06-08_38,1990,We thank you that you did not tire in your struggle.,0.167,0.652,0.181,0.0516
38,1990-06-08_38,1990,"Indeed, the times have changed.",0.0,1.0,0.0,0.0
38,1990-06-08_38,1990,"I remember distinctly the arrogant bearing of the captains of the apartheid system when they took power 42 years ago, convinced that they were the elect of God.",0.1,0.75,0.15,0.1531
38,1990-06-08_38,1990,"Today, those who had imposed themselves on us as our Government openly admit that their grand design has failed.",0.189,0.615,0.197,0.0516
38,1990-06-08_38,1990,They say the system of White minority rule must come to an end.,0.0,1.0,0.0,0.0
38,1990-06-08_38,1990,Those who were driven into exile shall return to the country of their birth.,0.0,1.0,0.0,0.0
38,1990-06-08_38,1990,"It is also thanks to the courage and heroism of the peoples of southern Africa as a whole, who not only fought for their own emancipation but also refused to be terrorised, to accept the perpetuation of the apartheid system.",0.165,0.584,0.251,0.1484
38,1990-06-08_38,1990,The actions that the international community took to express its revulsion against this crime are part of the equation of struggle which has taken us to the moment of hope and confidence which we have reached today.,0.14,0.695,0.165,0.0451
